w1	w2	editsim	isrelated
gözlemeci	gözlemecilik	0.75	1.0
gözlemeci	gözlemevi	0.8888888888888888	1.0
gözlemeci	gözleyici	0.7777777777777778	1.0
gözlemecilik	izlemcilik	0.75	1.0
gözlemecilik	işlemecilik	0.75	1.0
gözlemecilik	süslemecilik	0.75	1.0
gözlük	gözlükçü	0.75	1.0
gözlük	güzlük	0.8333333333333334	1.0
gözlük	sözlük	0.8333333333333334	1.0
gözlükçü	günlükçü	0.75	1.0
gözlükçü	sözlükçe	0.75	1.0
gözlükçü	sözlükçü	0.875	1.0
gözlükçü	çöplükçü	0.75	1.0
gözlükçülük	günlükçülük	0.8181818181818181	1.0
gözlükçülük	kötülükçülük	0.75	1.0
gözlükçülük	sözlükçülük	0.9090909090909091	1.0
gözlükçülük	çöplükçülük	0.8181818181818181	1.0
göztaşı	gözyaşı	0.8571428571428572	1.0
göçerme	göçürme	0.8571428571428572	1.0
göçmenlik	seçmenlik	0.7777777777777778	1.0
göçürme	göçüşme	0.8571428571428572	1.0
göğüslük	söğütlük	0.75	1.0
göğüslük	söğüşlük	0.75	1.0
göğüslük	öğürlük	0.75	1.0
gübreleme	gübrelenme	0.9	1.0
gübrelik	güncelik	0.75	1.0
gübrelik	gündelik	0.75	1.0
gübürcü	gübürlük	0.75	1.0
gübürcülük	gübürlük	0.8	1.0
gübürcülük	güdümcülük	0.8	1.0
gübürcülük	günücülük	0.8	1.0
gübürcülük	mühürcülük	0.8	1.0
gübürlük	gürbüzlük	0.7777777777777778	1.0
gübürlük	gürlük	0.75	1.0
gübürlük	müdürlük	0.75	1.0
gübürlük	yürürlük	0.75	1.0
gücendirici	güçlendirici	0.8333333333333334	1.0
güceniklik	güvenirlik	0.8	1.0
gücenme	güvenme	0.8571428571428572	1.0
güderi	güderici	0.75	1.0
güdücü	güdümcü	0.8571428571428572	1.0
güdücü	gündüzcü	0.75	1.0
güdüleme	güdülenme	0.8888888888888888	1.0
güdüleme	güdümleme	0.8888888888888888	1.0
güdülenme	güdümleme	0.7777777777777778	1.0
güdümcü	gündüzcü	0.75	1.0
güdümcülük	güdümlülük	0.9	1.0
güdümcülük	günücülük	0.8	1.0
güdümcülük	türümcülük	0.8	1.0
güdümcülük	üzümcülük	0.8	1.0
güdümleme	gülümseme	0.7777777777777778	1.0
güdümlülük	yükümlülük	0.8	1.0
gülcülük	güllük	0.75	1.0
gülcülük	gülücük	0.75	1.0
gülcülük	günücülük	0.7777777777777778	1.0
gülcülük	rolcülük	0.75	1.0
güllabi	güllabici	0.7777777777777778	1.0
gülleci	hülleci	0.8571428571428572	1.0
güllük	günlük	0.8333333333333334	1.0
güllük	gürlük	0.8333333333333334	1.0
güllük	güzlük	0.8333333333333334	1.0
güllük	güçlük	0.8333333333333334	1.0
güllük	küllük	0.8333333333333334	1.0
güllük	özgüllük	0.75	1.0
gülyalı	gülyağcı	0.75	1.0
gülyalı	gülyağı	0.8571428571428572	1.0
gülyağcı	gülyağı	0.875	1.0
gülümseme	küçümseme	0.7777777777777778	1.0
gülünçlük	gülütçülük	0.8	1.0
gülünçlük	sülünlük	0.7777777777777778	1.0
gülütçü	günlükçü	0.75	1.0
gülütçülük	günlükçülük	0.8181818181818181	1.0
gülütçülük	sülükçülük	0.8	1.0
gümrük	gümrükçü	0.75	1.0
gümrükçü	gümüşçü	0.75	1.0
gümrükçü	günlükçü	0.75	1.0
gümrükçülük	günlükçülük	0.8181818181818181	1.0
gümüşhane	gümüşhaneli	0.8181818181818181	1.0
gümüşçü	gümüşçün	0.875	1.0
günaydın	tünaydın	0.875	1.0
günaşık	günâşık	0.8571428571428572	1.0
günbalı	günbalığı	0.7777777777777778	1.0
günbalığı	günbatımı	0.7777777777777778	1.0
günbalığı	günbatısı	0.7777777777777778	1.0
günbalığı	güneybalığı	0.8181818181818181	1.0
günbalığı	tonbalığı	0.7777777777777778	1.0
günbalığı	üzgünbalığı	0.8181818181818181	1.0
günbatımı	günbatısı	0.8888888888888888	1.0
güncek	güncelik	0.75	1.0
güncelik	güncellik	0.8888888888888888	1.0
güncelik	gündelik	0.875	1.0
güncelik	güneğik	0.75	1.0
güncelik	güneşlik	0.75	1.0
güncelik	incelik	0.75	1.0
güncelik	yücelik	0.75	1.0
güncelik	öncelik	0.75	1.0
güncellik	gündelik	0.7777777777777778	1.0
güncellik	güneşlik	0.7777777777777778	1.0
güncellik	güzellik	0.7777777777777778	1.0
gündelik	gündelikçi	0.8	1.0
gündelik	güneğik	0.75	1.0
gündelik	güneşlik	0.75	1.0
gündelik	müjdelik	0.75	1.0
gündelik	yüzdelik	0.75	1.0
gündelik	zindelik	0.75	1.0
gündelik	öndelik	0.75	1.0
gündelik	ündeşlik	0.75	1.0
gündoğmuş	gündoğumu	0.7777777777777778	1.0
gündoğumu	gündoğusu	0.8888888888888888	1.0
gündöndü	gündönümü	0.7777777777777778	1.0
gündüz	gündüzcü	0.75	1.0
gündüzcü	günyüzü	0.75	1.0
günedoğrulum	yeredoğrulum	0.75	1.0
güneğik	güneşlik	0.75	1.0
güneşleme	güneşlenme	0.9	1.0
güneşleme	güzelleme	0.7777777777777778	1.0
güneşlik	güvenlik	0.75	1.0
güneşlik	güveylik	0.75	1.0
güneşlik	güzellik	0.75	1.0
güneşlik	ündeşlik	0.75	1.0
günlük	günlükçü	0.75	1.0
günlük	gürlük	0.8333333333333334	1.0
günlük	güzlük	0.8333333333333334	1.0
günlük	güçlük	0.8333333333333334	1.0
günlük	özgünlük	0.75	1.0
günlük	üzgünlük	0.75	1.0
günlükçü	sülükçü	0.75	1.0
günlükçülük	sülükçülük	0.8181818181818181	1.0
günçiçeği	çançiçeği	0.7777777777777778	1.0
günücülük	sürücülük	0.7777777777777778	1.0
günücülük	yüzücülük	0.7777777777777778	1.0
gürbüzlük	güçsüzlük	0.7777777777777778	1.0
gürcistanlı	türkistanlı	0.8181818181818181	1.0
gürecilik	güreşçilik	0.8	1.0
gürecilik	güveyilik	0.7777777777777778	1.0
gürecilik	küfecilik	0.7777777777777778	1.0
gürecilik	lülecilik	0.7777777777777778	1.0
gürecilik	müzecilik	0.7777777777777778	1.0
gürecilik	terecilik	0.7777777777777778	1.0
güreşçilik	kürekçilik	0.8	1.0
gürlek	gürlük	0.8333333333333334	1.0
gürlek	güzlek	0.8333333333333334	1.0
gürlük	güzlük	0.8333333333333334	1.0
gürlük	güçlük	0.8333333333333334	1.0
gürlük	hürlük	0.8333333333333334	1.0
gürlük	özgürlük	0.75	1.0
güvence	güvenme	0.8571428571428572	1.0
güvencecilik	güvenmelik	0.75	1.0
güvenilirlik	güvenirlik	0.8333333333333334	1.0
güvenilirlik	güvensizlik	0.75	1.0
güvenilme	güvenme	0.7777777777777778	1.0
güvenirlik	güvenlik	0.8	1.0
güvenirlik	güvenmelik	0.8	1.0
güvenirlik	güvensizlik	0.8181818181818181	1.0
güvenirlik	güveyilik	0.8	1.0
güveniş	güvenlik	0.75	1.0
güvenlik	güvenmelik	0.8	1.0
güvenlik	güveyilik	0.7777777777777778	1.0
güvenlik	güveylik	0.875	1.0
güvenlik	güzellik	0.75	1.0
güvenlik	şovenlik	0.75	1.0
güvercingiller	güvercinler	0.7857142857142857	1.0
güvercinler	güvercinlik	0.8181818181818181	1.0
güveyi	güveylik	0.75	1.0
güveyi	içgüveyi	0.75	1.0
güveyilik	güveylik	0.8888888888888888	1.0
güveylik	güzellik	0.75	1.0
güveylik	üveyik	0.75	1.0
güzellik	özellik	0.75	1.0
güzellik	üzerlik	0.75	1.0
güzergah	güzergâh	0.875	1.0
güzlek	güzlük	0.8333333333333334	1.0
güzlük	güçlük	0.8333333333333334	1.0
güzlük	yüzlük	0.8333333333333334	1.0
güçlendirici	güçlendirme	0.75	1.0
güçlendirici	nemlendirici	0.75	1.0
güçlendirici	seslendirici	0.75	1.0
güçlendirici	sözlendirici	0.75	1.0
güçlendirici	yönlendirici	0.75	1.0
güçlendirme	güçleştirme	0.8181818181818181	1.0
güçleştirme	hiçleştirme	0.8181818181818181	1.0
güçleştirme	üleştirme	0.8181818181818181	1.0
güçsüzlük	sütsüzlük	0.7777777777777778	1.0
güçsüzlük	yüzsüzlük	0.7777777777777778	1.0
gıcıklama	ışıklama	0.7777777777777778	1.0
gırnata	gırnatacı	0.7777777777777778	1.0
gıybet	gıybetçi	0.75	1.0
gıygıy	gıygıycı	0.75	1.0
habaset	hamaset	0.8571428571428572	1.0
haberci	halterci	0.75	1.0
habercilik	habersizlik	0.8181818181818181	1.0
habercilik	haybecilik	0.8	1.0
habercilik	kadercilik	0.8	1.0
habersizlik	rağbetsizlik	0.75	1.0
habeşi	habeşî	0.8333333333333334	1.0
hacamat	hacamatçı	0.7777777777777778	1.0
hacamatçı	hacamatçılık	0.75	1.0
hacamatçılık	hasatçılık	0.75	1.0
hacamatçılık	kalafatçılık	0.75	1.0
hacamatçılık	sakatatçılık	0.75	1.0
hacamatçılık	zanaatçılık	0.75	1.0
haczetme	haletme	0.75	1.0
haczetme	hayretme	0.75	1.0
haczetme	hazfetme	0.75	1.0
haczetme	hazzetme	0.875	1.0
hacıağa	hacıyağı	0.75	1.0
hacılar	haçlılar	0.75	1.0
hacılık	hafızlık	0.75	1.0
hacılık	halıcılık	0.7777777777777778	1.0
hacılık	hancılık	0.875	1.0
hacılık	hanımlık	0.75	1.0
hacılık	hapçılık	0.75	1.0
hacılık	hasımlık	0.75	1.0
hacılık	havacılık	0.7777777777777778	1.0
hacılık	hazcılık	0.875	1.0
hacılık	hazırlık	0.75	1.0
hacılık	malcılık	0.75	1.0
hacılık	odacılık	0.75	1.0
hacılık	otacılık	0.75	1.0
hacılık	oyacılık	0.75	1.0
hacılık	salcılık	0.75	1.0
hacılık	savcılık	0.75	1.0
hacılık	sazcılık	0.75	1.0
hacılık	sağcılık	0.75	1.0
hacılık	yağcılık	0.75	1.0
hacılık	zağcılık	0.75	1.0
hacılık	çancılık	0.75	1.0
hacılık	çaycılık	0.75	1.0
hacılık	çuhacılık	0.7777777777777778	1.0
hacıyağı	sacayağı	0.75	1.0
hacıyolu	havayolu	0.75	1.0
haddeci	maddeci	0.8571428571428572	1.0
hademe	kademe	0.8333333333333334	1.0
hademelik	hakemlik	0.7777777777777778	1.0
hademelik	haremlik	0.7777777777777778	1.0
hafifletme	hafifleşme	0.9	1.0
hafifletme	hafifseme	0.8	1.0
hafifleşme	hafifseme	0.8	1.0
hafifleşme	kafirleşme	0.8	1.0
hafiflik	hafiyelik	0.7777777777777778	1.0
hafiflik	hainlik	0.75	1.0
hafiflik	hakimlik	0.75	1.0
hafiflik	halifelik	0.7777777777777778	1.0
hafiflik	hapislik	0.75	1.0
hafiflik	hasislik	0.75	1.0
hafiflik	hatiplik	0.75	1.0
hafiflik	haşinlik	0.75	1.0
hafiflik	heriflik	0.75	1.0
hafiflik	kafirlik	0.75	1.0
hafiflik	zariflik	0.75	1.0
hafiflik	şafiilik	0.75	1.0
hafiye	kafiye	0.8333333333333334	1.0
hafiye	tuhafiye	0.75	1.0
hafiyelik	halifelik	0.7777777777777778	1.0
hafiyelik	hamilelik	0.7777777777777778	1.0
hafiyelik	hediyelik	0.7777777777777778	1.0
hafiyelik	nafilelik	0.7777777777777778	1.0
hafniyum	hahniyum	0.875	1.0
hafniyum	hahnyum	0.75	1.0
hafniyum	hassiyum	0.75	1.0
hafriyat	hafriyatçı	0.8	1.0
hafriyat	halkiyat	0.75	1.0
hafriyat	havaiyat	0.75	1.0
hafriyat	haşviyat	0.75	1.0
hafriyatçı	hafriyatçılık	0.7692307692307692	1.0
hafriyatçılık	nakliyatçılık	0.7692307692307692	1.0
hafriyatçılık	tarikatçılık	0.7692307692307692	1.0
hafriyatçılık	şarkiyatçılık	0.7692307692307692	1.0
haftalık	haftalıkçı	0.8	1.0
haftalık	hafızlık	0.75	1.0
haftalık	halalık	0.75	1.0
haftalık	hantallık	0.7777777777777778	1.0
haftalık	haritalık	0.7777777777777778	1.0
haftalık	hastalık	0.875	1.0
haftalık	hattatlık	0.7777777777777778	1.0
haftalık	haytalık	0.875	1.0
haftalık	mafyalık	0.75	1.0
haftalık	maltalık	0.75	1.0
haftalık	softalık	0.75	1.0
hafıza	hafızali	0.75	1.0
hafızlık	haksızlık	0.7777777777777778	1.0
hafızlık	hanımlık	0.75	1.0
hafızlık	hasımlık	0.75	1.0
hafızlık	hazırlık	0.75	1.0
hafızlık	kabızlık	0.75	1.0
hafızlık	muhafızlık	0.8	1.0
hahambaşı	hahambaşılık	0.75	1.0
hahambaşı	hamalbaşı	0.7777777777777778	1.0
hahamhane	hayalhane	0.7777777777777778	1.0
hahamhane	haşhaşhane	0.8	1.0
hahamlık	hakanlık	0.75	1.0
hahamlık	halalık	0.75	1.0
hahamlık	hamallık	0.75	1.0
hahamlık	hanımlık	0.75	1.0
hahamlık	haraplık	0.75	1.0
hahamlık	hasımlık	0.75	1.0
hahamlık	rahatlık	0.75	1.0
hahamlık	sahaflık	0.75	1.0
hahamlık	sahanlık	0.75	1.0
hahniyum	hahnyum	0.875	1.0
hahniyum	hassiyum	0.75	1.0
hainlik	hakimlik	0.75	1.0
hainlik	hapislik	0.75	1.0
hainlik	hasislik	0.75	1.0
hainlik	hatiplik	0.75	1.0
hainlik	haşinlik	0.875	1.0
hainlik	hinlik	0.8571428571428572	1.0
hainlik	hâinlik	0.8571428571428572	1.0
hainlik	kahinlik	0.75	1.0
hainlik	narinlik	0.75	1.0
hainlik	sakinlik	0.75	1.0
hakanlık	halalık	0.75	1.0
hakanlık	hamallık	0.75	1.0
hakanlık	hamamlık	0.75	1.0
hakanlık	hanlık	0.75	1.0
hakanlık	haraplık	0.75	1.0
hakanlık	harmanlık	0.7777777777777778	1.0
hakanlık	hayranlık	0.7777777777777778	1.0
hakanlık	hayvanlık	0.7777777777777778	1.0
hakanlık	karanlık	0.75	1.0
hakanlık	kağanlık	0.75	1.0
hakanlık	nadanlık	0.75	1.0
hakanlık	sahanlık	0.75	1.0
hakanlık	sakalık	0.75	1.0
hakanlık	sakarlık	0.75	1.0
hakanlık	sakatlık	0.75	1.0
hakanlık	samanlık	0.75	1.0
hakanlık	tabanlık	0.75	1.0
hakanlık	yabanlık	0.75	1.0
hakanlık	yakalık	0.75	1.0
hakanlık	yakınlık	0.75	1.0
hakanlık	yavanlık	0.75	1.0
hakanlık	şabanlık	0.75	1.0
hakanlık	şamanlık	0.75	1.0
hakaret	hararet	0.8571428571428572	1.0
hakemlik	hakimlik	0.875	1.0
hakemlik	hakîmlik	0.875	1.0
hakemlik	haremlik	0.875	1.0
hakemlik	hasetlik	0.75	1.0
hakemlik	hekimlik	0.75	1.0
hakemlik	hâkemlik	0.875	1.0
hakemlik	hâkimlik	0.75	1.0
hakemlik	kalemlik	0.75	1.0
hakemlik	kemlik	0.75	1.0
hakikat	halkiyat	0.75	1.0
hakikat	tahkikat	0.75	1.0
hakikatsizlik	hareketsizlik	0.7692307692307692	1.0
hakikatsizlik	sadakatsizlik	0.7692307692307692	1.0
hakikatsizlik	takatsizlik	0.7692307692307692	1.0
hakimiyet	hamiyet	0.7777777777777778	1.0
hakimiyet	hâkimiyet	0.8888888888888888	1.0
hakimiyet	samimiyet	0.7777777777777778	1.0
hakimiyetimilliye	hâkimiyetimilliye	0.9411764705882353	1.0
hakimlik	hakîmlik	0.875	1.0
hakimlik	hapislik	0.75	1.0
hakimlik	haremlik	0.75	1.0
hakimlik	hasislik	0.75	1.0
hakimlik	hatiplik	0.75	1.0
hakimlik	haşinlik	0.75	1.0
hakimlik	hekimlik	0.875	1.0
hakimlik	hâkemlik	0.75	1.0
hakimlik	hâkimlik	0.875	1.0
hakimlik	kimlik	0.75	1.0
hakimlik	makilik	0.75	1.0
hakimlik	rakiplik	0.75	1.0
hakimlik	sakinlik	0.75	1.0
hakimlik	zalimlik	0.75	1.0
hakimlik	şakilik	0.75	1.0
hakkak	hakkâk	0.8333333333333334	1.0
hakkaniyet	hayvaniyet	0.8	1.0
hakkarili	hakkârili	0.8888888888888888	1.0
hakkâri	hakkârili	0.7777777777777778	1.0
hakkârili	hakkârililik	0.75	1.0
hakkısükut	hakkısükût	0.9	1.0
haklaşma	hamlama	0.75	1.0
haklaşma	haşlama	0.75	1.0
haklaşma	opaklaşma	0.7777777777777778	1.0
haklaşma	saklama	0.75	1.0
haklaşma	taşlaşma	0.75	1.0
haklaşma	yaklaşma	0.875	1.0
hakperestlik	hayalperestlik	0.7857142857142857	1.0
hakperestlik	putperestlik	0.75	1.0
hakseverlik	hayırseverlik	0.7692307692307692	1.0
haksızlık	hasımlık	0.7777777777777778	1.0
haksızlık	hayasızlık	0.8	1.0
haksızlık	hayâsızlık	0.8	1.0
haksızlık	hırsızlık	0.7777777777777778	1.0
haksızlık	kansızlık	0.7777777777777778	1.0
haksızlık	karsızlık	0.7777777777777778	1.0
haksızlık	saksılık	0.7777777777777778	1.0
haksızlık	tatsızlık	0.7777777777777778	1.0
haksızlık	uyaksızlık	0.8	1.0
haksızlık	yansızlık	0.7777777777777778	1.0
hakuran	hoşkuran	0.75	1.0
hakîmlik	haremlik	0.75	1.0
hakîmlik	hekimlik	0.75	1.0
hakîmlik	hâkemlik	0.75	1.0
hakîmlik	hâkimlik	0.75	1.0
halalık	halayık	0.8571428571428572	1.0
halalık	hallaçlık	0.7777777777777778	1.0
halalık	hamallık	0.75	1.0
halalık	haraplık	0.75	1.0
halalık	hastalık	0.75	1.0
halalık	haylazlık	0.7777777777777778	1.0
halalık	haytalık	0.75	1.0
halalık	helvalık	0.75	1.0
halalık	kalfalık	0.75	1.0
halalık	lalalık	0.8571428571428572	1.0
halalık	maltalık	0.75	1.0
halalık	palalık	0.8571428571428572	1.0
halalık	salaklık	0.75	1.0
halalık	ukalalık	0.75	1.0
halaskar	halaskâr	0.875	1.0
halaskar	makaskar	0.75	1.0
halaskar	palaska	0.75	1.0
halaskâr	makaskâr	0.75	1.0
halavet	halvet	0.8571428571428572	1.0
halayık	çağlayık	0.75	1.0
halaza	haraza	0.8333333333333334	1.0
halaza	yalaza	0.8333333333333334	1.0
halazade	haramzade	0.7777777777777778	1.0
halazade	helalzade	0.7777777777777778	1.0
halazade	paşazade	0.75	1.0
haletinez	hâletinez	0.8888888888888888	1.0
haletiruhiye	hâletiruhiye	0.9166666666666666	1.0
haletme	hayretme	0.75	1.0
haletme	hazfetme	0.75	1.0
haletme	hazzetme	0.75	1.0
halfeti	halveti	0.8571428571428572	1.0
halife	halile	0.8333333333333334	1.0
halifelik	hamilelik	0.7777777777777778	1.0
halifelik	saliselik	0.7777777777777778	1.0
halihazır	hâlihazır	0.8888888888888888	1.0
halita	harita	0.8333333333333334	1.0
halkacı	halkalı	0.8571428571428572	1.0
halkalıdamar	halkalılar	0.75	1.0
halkavcılığı	halkavcısı	0.75	1.0
halkayay	halkiyat	0.75	1.0
halkiyat	havaiyat	0.75	1.0
halkiyat	haşviyat	0.75	1.0
halkiyat	şarkiyat	0.75	1.0
halkçılık	halıcılık	0.7777777777777778	1.0
halkçılık	hapçılık	0.7777777777777778	1.0
halkçılık	lakçılık	0.7777777777777778	1.0
halkçılık	parkçılık	0.7777777777777778	1.0
halkçılık	saltçılık	0.7777777777777778	1.0
halkçılık	çarkçılık	0.7777777777777778	1.0
halkçılık	şarkçılık	0.7777777777777778	1.0
hallaç	hamlaç	0.8333333333333334	1.0
hallaçlık	haylazlık	0.7777777777777778	1.0
hallaçlık	yalvaçlık	0.7777777777777778	1.0
halojen	kalkojen	0.75	1.0
halsizlik	hasislik	0.7777777777777778	1.0
halsizlik	hissizlik	0.7777777777777778	1.0
halsizlik	hâlsizlik	0.8888888888888888	1.0
halsizlik	kalpsizlik	0.8	1.0
halter	halterci	0.75	1.0
halter	şalter	0.8333333333333334	1.0
halvet	halveti	0.8571428571428572	1.0
halıcılık	hancılık	0.7777777777777778	1.0
halıcılık	hasırcılık	0.8	1.0
halıcılık	havacılık	0.7777777777777778	1.0
halıcılık	hazcılık	0.7777777777777778	1.0
halıcılık	hazırcılık	0.8	1.0
halıcılık	kalıcılık	0.8888888888888888	1.0
halıcılık	kapıcılık	0.7777777777777778	1.0
halıcılık	malcılık	0.7777777777777778	1.0
halıcılık	nalıncılık	0.8	1.0
halıcılık	rakıcılık	0.7777777777777778	1.0
halıcılık	salcılık	0.7777777777777778	1.0
halıcılık	sarıcılık	0.7777777777777778	1.0
halıcılık	satıcılık	0.7777777777777778	1.0
halıcılık	tatlıcılık	0.8	1.0
halıcılık	yakıcılık	0.7777777777777778	1.0
halıcılık	yapıcılık	0.7777777777777778	1.0
halıcılık	yarıcılık	0.7777777777777778	1.0
halıcılık	yazıcılık	0.7777777777777778	1.0
halıcılık	çalgıcılık	0.8	1.0
halıcılık	çatıcılık	0.7777777777777778	1.0
halıhane	kalhane	0.75	1.0
halıhane	salhane	0.75	1.0
halıhane	yazıhane	0.75	1.0
halıhane	çalgıhane	0.7777777777777778	1.0
hamakat	hazakat	0.8571428571428572	1.0
hamaliye	hardaliye	0.7777777777777778	1.0
hamaliye	maliye	0.75	1.0
hamallık	hamaylı	0.75	1.0
hamallık	hantallık	0.7777777777777778	1.0
hamallık	haraplık	0.75	1.0
hamallık	harmanlık	0.7777777777777778	1.0
hamallık	namazlık	0.75	1.0
hamallık	yamalık	0.75	1.0
hamallık	yasallık	0.75	1.0
hamallık	çatallık	0.75	1.0
hamallık	şamanlık	0.75	1.0
hamamböceği	hanımböceği	0.8181818181818181	1.0
hamamcı	hamamlık	0.75	1.0
hamamcı	harmancı	0.75	1.0
hamamcılık	hamamlık	0.8	1.0
hamamcılık	harmancılık	0.8181818181818181	1.0
hamamcılık	havacılık	0.8	1.0
hamamcılık	kamacılık	0.8	1.0
hamamcılık	lamacılık	0.8	1.0
hamamcılık	yamacılık	0.8	1.0
hamamlık	hamaylı	0.75	1.0
hamamlık	harmanlık	0.7777777777777778	1.0
hamamlık	namazlık	0.75	1.0
hamamlık	samanlık	0.75	1.0
hamamlık	yamalık	0.75	1.0
hamaylı	hataylı	0.8571428571428572	1.0
hamburger	hamburgerci	0.8181818181818181	1.0
hamburgerci	hamburgercilik	0.7857142857142857	1.0
hamilelik	nafilelik	0.7777777777777778	1.0
hamiyet	hasiyet	0.8571428571428572	1.0
hamiyet	haysiyet	0.75	1.0
hamiyet	kavmiyet	0.75	1.0
hamiyetperverlik	milliyetperverlik	0.7647058823529411	1.0
hamlama	haşlama	0.8571428571428572	1.0
hamlama	tamlama	0.8571428571428572	1.0
hamsigiller	hanigiller	0.8181818181818181	1.0
hamurcu	hamursuz	0.75	1.0
hamurculuk	havuzculuk	0.8	1.0
hamurculuk	vapurculuk	0.8	1.0
hamurkar	hamurkâr	0.875	1.0
hanbeli	hanımeli	0.75	1.0
hanbelilik	hanefilik	0.8	1.0
hanbelilik	haybecilik	0.8	1.0
hancılık	hanlık	0.75	1.0
hancılık	hanımlık	0.75	1.0
hancılık	hapçılık	0.75	1.0
hancılık	havacılık	0.7777777777777778	1.0
hancılık	hazcılık	0.875	1.0
hancılık	ilancılık	0.7777777777777778	1.0
hancılık	inancılık	0.7777777777777778	1.0
hancılık	kancıklık	0.7777777777777778	1.0
hancılık	malcılık	0.75	1.0
hancılık	plancılık	0.7777777777777778	1.0
hancılık	salcılık	0.75	1.0
hancılık	sangılık	0.75	1.0
hancılık	savcılık	0.75	1.0
hancılık	sazcılık	0.75	1.0
hancılık	sağcılık	0.75	1.0
hancılık	tanrılık	0.75	1.0
hancılık	yanlılık	0.75	1.0
hancılık	yağcılık	0.75	1.0
hancılık	zağcılık	0.75	1.0
hancılık	çancılık	0.875	1.0
hancılık	çaycılık	0.75	1.0
handel	şandel	0.8333333333333334	1.0
hanefilik	hanefîlik	0.8888888888888888	1.0
hanendelik	sazendelik	0.8	1.0
hanigiller	hindigiller	0.8181818181818181	1.0
hanigiller	makigiller	0.8	1.0
hanlık	hanımlık	0.75	1.0
hanlık	ilhanlık	0.75	1.0
hanlık	sahanlık	0.75	1.0
hanlık	yanlık	0.8333333333333334	1.0
hantallık	hardallık	0.7777777777777778	1.0
hantallık	hastalık	0.7777777777777778	1.0
hantallık	hattatlık	0.7777777777777778	1.0
hantallık	haytalık	0.7777777777777778	1.0
hantallık	mantarlık	0.7777777777777778	1.0
hantallık	vandallık	0.7777777777777778	1.0
hantallık	çatallık	0.7777777777777778	1.0
hanuman	hanüman	0.8571428571428572	1.0
hanuman	pansuman	0.75	1.0
hançer	hançere	0.8571428571428572	1.0
hanımböceği	hanımgöbeği	0.8181818181818181	1.0
hanımefendi	hanımefendilik	0.7857142857142857	1.0
hanımlık	hasımlık	0.875	1.0
hanımlık	hazırlık	0.75	1.0
hanımlık	hısımlık	0.75	1.0
hanımlık	kanıklık	0.75	1.0
hanımlık	satımlık	0.75	1.0
hanımlık	tanıklık	0.75	1.0
hanımlık	tanımlık	0.875	1.0
hanımlık	yanıklık	0.75	1.0
hanımlık	yarımlık	0.75	1.0
hapazlamacı	hapazlamacılık	0.7857142857142857	1.0
hapazlamacılık	kaplamacılık	0.7857142857142857	1.0
hapazlamacılık	pazarlamacılık	0.7857142857142857	1.0
hapishane	mapushane	0.7777777777777778	1.0
hapislik	hasislik	0.875	1.0
hapislik	hatiplik	0.75	1.0
hapislik	haşinlik	0.75	1.0
hapislik	pislik	0.75	1.0
hapçılık	hapşırık	0.75	1.0
hapçılık	hazcılık	0.75	1.0
hapçılık	kampçılık	0.7777777777777778	1.0
hapçılık	lakçılık	0.75	1.0
hapçılık	taşçılık	0.75	1.0
hapçılık	yatçılık	0.75	1.0
hapçılık	şapçılık	0.875	1.0
hapşurma	hapşırma	0.875	1.0
hapşırabilme	hapşırtabilme	0.9230769230769231	1.0
hapşırma	hapşırık	0.75	1.0
hapşırma	haykırma	0.75	1.0
hapşırma	şaşırma	0.75	1.0
harabelik	haramilik	0.7777777777777778	1.0
harabelik	harbilik	0.7777777777777778	1.0
harakiri	tarakişi	0.75	1.0
haramilik	harbilik	0.7777777777777778	1.0
haramilik	haremlik	0.7777777777777778	1.0
haramilik	havailik	0.7777777777777778	1.0
haramilik	havarilik	0.7777777777777778	1.0
haranı	harmancı	0.75	1.0
haraplık	hardallık	0.7777777777777778	1.0
haraplık	harmanlık	0.7777777777777778	1.0
haraplık	harçlık	0.75	1.0
haraplık	hayranlık	0.7777777777777778	1.0
haraplık	karalık	0.75	1.0
haraplık	karanlık	0.75	1.0
haraplık	kasaplık	0.75	1.0
haraplık	marazlık	0.75	1.0
haraplık	saraçlık	0.75	1.0
haraplık	yararlık	0.75	1.0
haraza	maraza	0.8333333333333334	1.0
harbici	harbilik	0.75	1.0
harbilik	haremlik	0.75	1.0
harbilik	hasbilik	0.875	1.0
harbilik	havailik	0.75	1.0
harbilik	tabilik	0.75	1.0
harbiye	harbiyeli	0.7777777777777778	1.0
harbiye	hariciye	0.75	1.0
harcama	hartama	0.8571428571428572	1.0
hardallık	harmanlık	0.7777777777777778	1.0
hardallık	hurdalık	0.7777777777777778	1.0
hardallık	vandallık	0.7777777777777778	1.0
harekat	hareket	0.8571428571428572	1.0
harekat	harekât	0.8571428571428572	1.0
hareke	hareket	0.8571428571428572	1.0
hareket	harekât	0.8571428571428572	1.0
hareketlilik	hareketsizlik	0.8461538461538461	1.0
hareketlilik	marketçilik	0.75	1.0
hareketsizlik	hürmetsizlik	0.7692307692307692	1.0
haremlik	hasetlik	0.75	1.0
haremlik	hasretlik	0.7777777777777778	1.0
haremlik	hâkemlik	0.75	1.0
haremlik	kalemlik	0.75	1.0
haremlik	yarenlik	0.75	1.0
hariciye	hariciyeci	0.8	1.0
hariciye	saraciye	0.75	1.0
hariciyeci	hariciyecilik	0.7692307692307692	1.0
harita	haritacı	0.75	1.0
