w1	w2	over_ft23	wn_wup
ekecek	gecekonduculuk	0.5	0.2
ekecek	lekecilik	0.5	0.22222222
ekecek	müstemlekecilik	0.5	0.1904762
ekecek	tenekecilik	0.5	0.2
ekenek	kenevircilik	0.5	0.23529412
ekenek	tenekecilik	0.6666666865348816	0.23529412
ekicilik	güvencecilik	0.529411792755127	0.1904762
ekicilik	ihtilalcilik	0.529411792755127	0.1904762
ekicilik	ilkelcilik	0.529411792755127	0.21052632
ekicilik	makilik	0.5333333611488342	0.22222222
ekicilik	sevicilik	0.6470588445663452	0.22222222
ekicilik	tasfiyecilik	0.529411792755127	0.21052632
ekicilik	özleştirmecilik	0.529411792755127	0.21052632
ekinci	ekinoks	0.5384615659713745	0.21052632
ekinci	erkincilik	0.6153846383094788	0.2
ekinci	etkincilik	0.6153846383094788	0.2
ekinci	ikincilik	0.5384615659713745	0.1904762
ekinci	kincilik	0.5384615659713745	0.1904762
ekinci	sekinci	0.8461538553237915	0.22222222
ekinci	sekincilik	0.692307710647583	0.1904762
ekinci	seçkincilik	0.5384615659713745	0.21052632
ekinci	çekince	0.5384615659713745	0.17391305
ekincilik	ekinokok	0.5	0.18181819
ekincilik	etkinci	0.5333333611488342	0.2
ekincilik	güvencecilik	0.5263158082962036	0.1904762
ekincilik	incirlik	0.5882353186607361	0.1904762
ekincilik	makilik	0.5333333611488342	0.22222222
ekincilik	sincik	0.6153846383094788	0.21052632
ekinkargası	gargar	0.5	0.15384616
ekinkargası	inkarcı	0.5333333611488342	0.18181819
ekinlik	eksperlik	0.5333333611488342	0.2
ekinlik	ekşilik	0.5333333611488342	0.21052632
ekinlik	eleştirmenlik	0.5333333611488342	0.21052632
ekinlik	enginlik	0.6666666865348816	0.23529412
ekinlik	erdenlik	0.5333333611488342	0.25
ekinlik	ergenlik	0.5333333611488342	0.25
ekinlik	erginlik	0.6666666865348816	0.25
ekinlik	erişkinlik	0.800000011920929	0.25
ekinlik	erkincilik	0.6000000238418579	0.22222222
ekinlik	etkincilik	0.6000000238418579	0.22222222
ekinlik	ezginlik	0.6666666865348816	0.23529412
ekinlik	eğitmenlik	0.5333333611488342	0.2
ekinlik	gelinlikçilik	0.6000000238418579	0.21052632
ekinlik	gelişkinlik	0.7333333492279053	0.23529412
ekinlik	gerekircilik	0.5333333611488342	0.22222222
ekinlik	gerginlik	0.6000000238418579	0.23529412
ekinlik	gezginlik	0.6000000238418579	0.23529412
ekinlik	girginlik	0.6000000238418579	0.25
ekinlik	hainlik	0.6000000238418579	0.18181819
ekinlik	haşinlik	0.6000000238418579	0.22222222
ekinlik	hekimlik	0.5333333611488342	0.1904762
ekinlik	hâinlik	0.6000000238418579	0.18181819
ekinlik	ikincilik	0.5333333611488342	0.21052632
ekinlik	kahinlik	0.6000000238418579	0.18181819
ekinlik	kendiliğindenlik	0.5333333611488342	0.25
ekinlik	kincilik	0.5333333611488342	0.21052632
ekinlik	kâhinlik	0.6000000238418579	0.18181819
ekinlik	makinistlik	0.5333333611488342	0.21052632
ekinlik	müezzinlik	0.6000000238418579	0.22222222
ekinlik	nikbinlik	0.6000000238418579	0.25
ekinlik	pişkinlik	0.7333333492279053	0.25
ekinlik	sakinlik	0.7333333492279053	0.23529412
ekinlik	sekincilik	0.6666666865348816	0.21052632
ekinlik	seçkincilik	0.5333333611488342	0.23529412
ekinlik	sâkinlik	0.7333333492279053	0.23529412
ekinlik	tedirginlik	0.6000000238418579	0.23529412
ekinlik	tepkinlik	0.7333333492279053	0.23529412
ekinlik	vekillik	0.5333333611488342	0.25
ekinlik	yadgerekircilik	0.5333333611488342	0.23529412
ekinlik	yetingenlik	0.5333333611488342	0.25
ekinlik	yetkinlik	0.7333333492279053	0.25
ekinlik	zekilik	0.5333333611488342	0.23529412
ekinlik	zenginlik	0.6000000238418579	0.25
ekinlik	çekimserlik	0.5333333611488342	0.22222222
ekinlik	çekingenlik	0.800000011920929	0.23529412
ekinlik	çekirdekçilik	0.5333333611488342	0.21052632
ekinlik	çekiştiricilik	0.5333333611488342	0.22222222
ekinlik	çetinlik	0.6000000238418579	0.23529412
ekinlik	çirkinlik	0.7333333492279053	0.25
ekinlik	şekilcilik	0.5333333611488342	0.22222222
ekinlik	şenlik	0.5384615659713745	0.22222222
ekinokok	ekinoks	0.7333333492279053	0.2
ekinokok	ekinti	0.5384615659713745	0.16666667
ekinti	ekinözü	0.5384615659713745	0.1904762
ekinti	yiyinti	0.5384615659713745	0.21052632
ekinti	çevrinti	0.5384615659713745	0.25
eklektizm	elektromanyetizma	0.6111111044883728	0.25
ekleme	peleme	0.5384615659713745	0.25
eklemliler	ilgililer	0.529411792755127	0.1904762
eklemliler	yükler	0.5384615659713745	0.1904762
eklemsizler	ikizler	0.6000000238418579	0.2
eklemsizler	seklem	0.5384615659713745	0.21052632
eklenti	eğlenti	0.6666666865348816	0.25
eklenti	işlenti	0.6000000238418579	0.25
eklenti	söylenti	0.6000000238418579	0.25
eklenti	yüklenti	0.7333333492279053	0.23529412
eklenti	ödenti	0.5384615659713745	0.23529412
eklenti	özlenti	0.6000000238418579	0.25
eklentiler	eklesil	0.5333333611488342	0.21052632
eklentiler	eğlenti	0.5333333611488342	0.21052632
eklentiler	leylekler	0.529411792755127	0.18181819
eklentiler	yüklenti	0.529411792755127	0.2
eklentiler	yükler	0.5384615659713745	0.2
eklesil	eynesil	0.5333333611488342	0.21052632
ekliptik	eriklik	0.5	0.22222222
ekliptik	keklik	0.6153846383094788	0.21052632
ekmekçi	gelecekçi	0.5	0.1904762
ekmekçi	gelenekçi	0.5	0.2
ekmekçi	görenekçi	0.5	0.2
ekmekçi	yemekçilik	0.5	0.17391305
ekmekçilik	emekçi	0.6153846383094788	0.1904762
ekmekçilik	ilikçi	0.6153846383094788	0.1904762
ekmekçilik	tekmelik	0.5882353186607361	0.21052632
ekolog	monolog	0.5384615659713745	0.21052632
ekolog	prolog	0.5384615659713745	0.2
ekolojist	epistemoloji	0.5789473652839661	0.18181819
ekolojist	etoloji	0.5333333611488342	0.16
ekolojist	histoloji	0.5263158082962036	0.1904762
ekolojist	mikoloji	0.529411792755127	0.16666667
ekolojizm	jinekoloji	0.5789473652839661	0.25
ekolojizm	onkoloji	0.529411792755127	0.25
ekonometri	metris	0.5384615659713745	0.22222222
ekonometri	metronom	0.5882353186607361	0.21052632
ekonomiklik	keklik	0.6153846383094788	0.22222222
ekseriyet	etriye	0.5384615659713745	0.22222222
ekseriyet	zürriyet	0.529411792755127	0.22222222
eksibe	eksiklenme	0.6153846383094788	0.25
eksibe	eksilti	0.5384615659713745	0.22222222
eksibe	eksiltme	0.6153846383094788	0.25
eksibisyonizm	fisyon	0.5384615659713745	0.25
eksiklenme	meksika	0.5333333611488342	0.21052632
eksiklenme	oksitlenme	0.5714285969734192	0.21052632
eksiklik	poliklinik	0.5	0.23529412
eksilen	etilen	0.6153846383094788	0.22222222
eksilme	kesilme	0.6000000238418579	0.22222222
eksilti	ipilti	0.5384615659713745	0.17391305
eksizyon	endüksiyon	0.529411792755127	0.25
eksizyon	interkoneksiyon	0.5882353186607361	0.22222222
eksizyon	multivizyon	0.529411792755127	0.23529412
eksizyon	provizyon	0.529411792755127	0.22222222
eksizyon	rekonstrüksiyon	0.529411792755127	0.22222222
eksizyon	revizyon	0.529411792755127	0.23529412
eksizyon	rezeksiyon	0.5882353186607361	0.23529412
eksizyon	seleksiyon	0.5882353186607361	0.25
eksper	ekspoze	0.5384615659713745	0.18181819
eksper	ekspresyonizm	0.5384615659713745	0.22222222
eksperimantalist	kabalist	0.529411792755127	0.1904762
eksperimantalist	santimantalite	0.5	0.21052632
eksperimantalist	santimantalizm	0.5	0.22222222
eksperimantalist	talimar	0.5333333611488342	0.16666667
eksperimantalist	talimat	0.6000000238418579	0.1904762
eksperimantalizm	esperi	0.6153846383094788	0.25
eksperimantalizm	tantal	0.5833333134651184	0.25
eksperimantalizm	vejetalizm	0.523809552192688	0.25
eksperlik	eriklik	0.5	0.18181819
eksperlik	mermerlik	0.5625	0.1904762
eksperlik	perlit	0.5384615659713745	0.22222222
eksperlik	siperlik	0.6470588445663452	0.21052632
eksperlik	terlik	0.692307710647583	0.2
eksperlik	üzerlik	0.6000000238418579	0.21052632
ekspozisyon	ekspresyonist	0.5652173757553101	0.25
ekspresyonist	empresyon	0.6315789222717285	0.21052632
ekspresyonist	espresso	0.5	0.25
ekspresyonizm	espresso	0.5	0.1904762
ekspresyonizm	onanizm	0.5333333611488342	0.23529412
ekspresyonizm	regresyon	0.5	0.25
ekstrafor	ekstrasistol	0.5789473652839661	0.22222222
ekstrasistol	rasist	0.692307710647583	0.2
ekstremite	eksüre	0.5384615659713745	0.1904762
ekstremite	komite	0.5384615659713745	0.22222222
ekvatorlu	torluk	0.5384615659713745	0.22222222
ekşilik	gereklilik	0.5333333611488342	0.23529412
ekşilik	ipekçilik	0.5333333611488342	0.22222222
ekşilik	yeşillik	0.5333333611488342	0.23529412
ekşilik	şilili	0.5	0.1904762
ekşime	hercaimenekşe	0.5384615659713745	0.2
ekşime	meşime	0.5833333134651184	0.22222222
ekşiyoncagiller	galler	0.5384615659713745	0.16
elalem	selamünaleyküm	0.5384615659713745	0.23529412
elastiklik	eriklik	0.6428571343421936	0.23529412
elastiklik	keklik	0.5384615659713745	0.22222222
elastiklik	spastik	0.6000000238418579	0.23529412
elbeyli	eldeli	0.5	0.25
elbirliği	elbise	0.5384615659713745	0.25
elbise	seneikebise	0.5384615659713745	0.25
elbisesizlik	elbistan	0.529411792755127	0.1904762
elbisesizlik	eleklik	0.5333333611488342	0.2
elbisesizlik	seslik	0.6153846383094788	0.1904762
elbistan	tornistan	0.529411792755127	0.22222222
eldecilik	güvencecilik	0.5789473652839661	0.21052632
eldecilik	ilkelcilik	0.5263158082962036	0.23529412
eldecilik	tasfiyecilik	0.5789473652839661	0.23529412
eldecilik	özleştirmecilik	0.5789473652839661	0.23529412
eldeli	eritreli	0.5	0.21052632
eldeli	gündelikçi	0.5	0.22222222
eldeli	kızılderili	0.5	0.25
eldeli	niğdeli	0.5833333134651184	0.1904762
eldeli	yıldızeli	0.5	0.25
eldeli	yıldızyeli	0.5	0.22222222
elebaşı	köseletaşı	0.5333333611488342	0.25
elebaşılık	elmalık	0.5333333611488342	0.23529412
elebaşılık	şıllık	0.6153846383094788	0.21052632
eleklik	elektrikleme	0.6000000238418579	0.23529412
eleklik	elektrikçilik	0.800000011920929	0.22222222
eleklik	elektrodiyaliz	0.5333333611488342	0.22222222
eleklik	elektronikçilik	0.800000011920929	0.22222222
eleklik	elektroşok	0.5333333611488342	0.18181819
eleklik	eleştirimcilik	0.6666666865348816	0.22222222
eleklik	ereklik	0.6666666865348816	0.25
eleklik	ereklilik	0.6666666865348816	0.25
eleklik	eşeklik	0.6666666865348816	0.23529412
eleklik	gelecekçilik	0.6000000238418579	0.25
eleklik	gelenekçilik	0.6000000238418579	0.23529412
eleklik	gerçeklik	0.6000000238418579	0.25
eleklik	gömlekçilik	0.5333333611488342	0.22222222
eleklik	kekelik	0.5	0.23529412
eleklik	kelepircilik	0.5333333611488342	0.22222222
eleklik	kelepçilik	0.5333333611488342	0.22222222
eleklik	köpeklik	0.6000000238418579	0.25
eleklik	laiklik	0.5	0.21052632
eleklik	lekecilik	0.5333333611488342	0.25
eleklik	lâiklik	0.5	0.21052632
eleklik	mekanikleştiricilik	0.5333333611488342	0.22222222
eleklik	müstemlekecilik	0.5333333611488342	0.21052632
eleklik	porselencilik	0.5333333611488342	0.22222222
eleklik	radyoelektrik	0.5333333611488342	0.2
eleklik	radyoelektronik	0.5333333611488342	0.1904762
eleklik	süreklilik	0.6000000238418579	0.23529412
eleklik	tekdelikliler	0.5333333611488342	0.2
eleklik	tekerlekçilik	0.5333333611488342	0.22222222
eleklik	teleksçilik	0.6666666865348816	0.22222222
eleklik	termoelektrik	0.5333333611488342	0.2
eleklik	zevzeklik	0.6000000238418579	0.22222222
eleklik	çelebilik	0.5333333611488342	0.23529412
eleklik	çilekçilik	0.5333333611488342	0.22222222
eleklik	çömlekçilik	0.5333333611488342	0.21052632
elektrifikasyon	elekçi	0.5384615659713745	0.17391305
elektrifikasyon	enflasyon	0.5263158082962036	0.25
elektrifikasyon	eradikasyon	0.6086956262588501	0.23529412
elektrifikasyon	fisyon	0.6153846383094788	0.21052632
elektrifikasyon	kalsifikasyon	0.6538461446762085	0.21052632
elektrifikasyon	lokasyon	0.6470588445663452	0.25
elektrifikasyon	modifikasyon	0.6800000071525574	0.2
elektrifikasyon	telekomünikasyon	0.5806451439857483	0.21052632
elektrikleme	elekçi	0.5384615659713745	0.18181819
elektrikleme	elemge	0.6153846383094788	0.22222222
elektrikleme	geleme	0.692307710647583	0.22222222
elektrikleme	kökleme	0.6000000238418579	0.25
elektrikleme	peleme	0.692307710647583	0.18181819
elektrikleme	teleme	0.692307710647583	0.22222222
elektrikleme	telemetri	0.5263158082962036	0.2
elektriklendirme	elekçi	0.5384615659713745	0.17391305
elektriklendirme	elenti	0.5384615659713745	0.25
elektriklendirme	eleştirmen	0.523809552192688	0.1904762
elektriklendirme	emdirme	0.6666666865348816	0.22222222
elektriklendirme	kendirik	0.5882353186607361	0.2
elektriklendirme	mendirek	0.529411792755127	0.22222222
elektriklendirme	selendi	0.6000000238418579	0.21052632
elektriklendirme	sindirme	0.6470588445663452	0.25
elektriklendirme	yedirme	0.6000000238418579	0.21052632
elektrikçi	elekçilik	0.5789473652839661	0.18181819
elektrikçilik	eriklik	0.5714285969734192	0.1904762
elektrikçilik	eşelek	0.5384615659713745	0.22222222
elektrikçilik	eşlikçi	0.5333333611488342	0.16666667
elektrikçilik	klikçi	0.5384615659713745	0.18181819
elektrikçilik	patrik	0.5384615659713745	0.1904762
elektrikçilik	patriklik	0.5	0.22222222
elektro	elekçi	0.5384615659713745	0.18181819
elektro	hidroelektrik	0.6666666865348816	0.2
elektroansefalografi	elekçi	0.6153846383094788	0.18181819
elektroansefalografi	ensefal	0.6666666865348816	0.21052632
elektroansefalografi	grafit	0.5384615659713745	0.23529412
elektroansefalogram	ensefalit	0.5263158082962036	0.22222222
elektroansefalogram	epigram	0.5333333611488342	0.22222222
elektroansefalogram	hektogram	0.6315789222717285	0.2
elektroansefalogram	ideogram	0.529411792755127	0.23529412
elektroansefalogram	kilogram	0.6470588445663452	0.2
elektroansefalogram	paralelogram	0.5833333134651184	0.21052632
elektroansefalogram	sefalet	0.5333333611488342	0.25
elektrobiyoloji	elekçi	0.6153846383094788	0.16
elektrobiyoloji	triloji	0.5333333611488342	0.1904762
elektrod	radyoelektronik	0.6470588445663452	0.18181819
elektrod	termoelektrik	0.529411792755127	0.1904762
elektrodinamik	elekçi	0.5384615659713745	0.25
elektrodinamometre	elenme	0.5384615659713745	0.2
elektrodiyaliz	elekçi	0.5384615659713745	0.17391305
elektroensefalografi	elekçi	0.6153846383094788	0.18181819
elektroensefalografi	ensefal	0.800000011920929	0.21052632
elektroensefalografi	grafit	0.5384615659713745	0.23529412
elektroensefalografi	sensen	0.5	0.21052632
elektroensefalografi	velense	0.5333333611488342	0.21052632
elektroensefalogram	ensefalit	0.6315789222717285	0.22222222
elektroensefalogram	entelekt	0.529411792755127	0.23529412
elektroensefalogram	epigram	0.5333333611488342	0.22222222
elektroensefalogram	hektogram	0.6315789222717285	0.2
elektroensefalogram	ideogram	0.529411792755127	0.23529412
elektroensefalogram	kilogram	0.6470588445663452	0.2
elektroensefalogram	paralelogram	0.5833333134651184	0.21052632
elektroensefalogram	sefalet	0.5333333611488342	0.25
elektrogitar	hektar	0.6153846383094788	0.1904762
elektrokardiyograf	paragraf	0.5	0.22222222
elektrokardiyografi	elekçi	0.6153846383094788	0.18181819
elektrokardiyografi	grafit	0.5384615659713745	0.23529412
elektrokardiyografi	helyograf	0.5263158082962036	0.22222222
elektrokardiyografi	kartograf	0.5263158082962036	0.1904762
elektrokardiyogram	elekçi	0.5384615659713745	0.2
elektrokimya	elekçi	0.5384615659713745	0.16
elektrolit	entelekt	0.529411792755127	0.25
elektrolit	ovolit	0.5384615659713745	0.23529412
elektrolit	radyoelektronik	0.523809552192688	0.1904762
elektroliz	elekçi	0.5384615659713745	0.25
elektroliz	entelektüalizm	0.523809552192688	0.2
elektromanyetizma	elitizm	0.5333333611488342	0.25
elektromanyetizma	romans	0.5384615659713745	0.25
elektromanyetizma	romatizma	0.7222222089767456	0.23529412
elektrometre	elenme	0.5384615659713745	0.1904762
elektron	termoelektrik	0.529411792755127	0.2
elektronik	elekçi	0.5384615659713745	0.25
elektronikçi	elekçilik	0.5789473652839661	0.1904762
elektronikçilik	eşelek	0.5384615659713745	0.22222222
elektronikçilik	eşlikçi	0.5333333611488342	0.16666667
elektronikçilik	klikçi	0.5384615659713745	0.18181819
elektronikçilik	kronikçi	0.6470588445663452	0.16666667
elektrostatik	elekçi	0.5384615659713745	0.25
elektrot	entelekt	0.529411792755127	0.23529412
elektrot	radyoelektronik	0.6470588445663452	0.18181819
elektrot	termoelektrik	0.529411792755127	0.1904762
elektroşok	elekçi	0.5384615659713745	0.14814815
elektroşok	eşelek	0.5384615659713745	0.18181819
elekçi	gelecekçi	0.7692307829856873	0.1904762
elekçi	gelecekçilik	0.6153846383094788	0.1904762
elekçi	gelenekçi	0.7692307829856873	0.2
elekçi	gelenekçilik	0.6153846383094788	0.18181819
elekçi	görenekçi	0.5384615659713745	0.2
elekçi	çilekçilik	0.5384615659713745	0.17391305
elekçilik	ilikçi	0.6153846383094788	0.1904762
elemge	engelleme	0.5384615659713745	0.25
elemge	erteleme	0.5384615659713745	0.23529412
elemge	geneleme	0.5384615659713745	0.21052632
elemge	gezeleme	0.5384615659713745	0.21052632
elemge	gölgeleme	0.5384615659713745	0.23529412
elemge	imgelem	0.6153846383094788	0.23529412
elemge	imgeleme	0.692307710647583	0.23529412
elemge	simgeleme	0.692307710647583	0.23529412
elenme	kondenseleşme	0.5384615659713745	0.21052632
elenme	oksitlenme	0.692307710647583	0.21052632
elenme	yükseltgenme	0.6153846383094788	0.21052632
elenme	özbeslenme	0.692307710647583	0.25
elenti	elephantidae	0.6153846383094788	0.21052632
elenti	eğlenti	0.7692307829856873	0.25
elenti	imrenti	0.5384615659713745	0.23529412
elenti	işlenti	0.692307710647583	0.25
elenti	söylenti	0.692307710647583	0.25
elenti	türenti	0.5384615659713745	0.25
elenti	yüklenti	0.692307710647583	0.23529412
elenti	ödenti	0.5384615659713745	0.23529412
elenti	özlenti	0.692307710647583	0.25
elezerlik	eriklik	0.5	0.2
elezerlik	mermerlik	0.5625	0.21052632
elezerlik	siperlik	0.529411792755127	0.23529412
elezerlik	terlik	0.692307710647583	0.22222222
elezerlik	üzerlik	0.7333333492279053	0.23529412
eleştiri	geliştirici	0.529411792755127	0.22222222
eleştiri	radyoaktifleştirme	0.529411792755127	0.25
eleştiri	özleştirmecilik	0.529411792755127	0.25
eleştiricilik	eriklik	0.5	0.2
eleştiricilik	geliştirici	0.5652173757553101	0.2
eleştiricilik	lutilik	0.5333333611488342	0.23529412
eleştiricilik	mineralleştirici	0.5555555820465088	0.25
eleştiricilik	sakinleştirici	0.5555555820465088	0.23529412
eleştiricilik	sertleştirici	0.5555555820465088	0.23529412
eleştiricilik	sevicilik	0.5789473652839661	0.23529412
eleştiricilik	özleştirmecilik	0.6666666865348816	0.22222222
eleştirim	mekanikleştirici	0.5789473652839661	0.23529412
eleştirim	mineralleştirici	0.5789473652839661	0.25
eleştirim	pirpirim	0.5	0.2
eleştirim	sakinleştirici	0.5789473652839661	0.23529412
eleştirim	sertleştirici	0.5789473652839661	0.23529412
eleştirimci	mekanikleştiricilik	0.52173912525177	0.17391305
eleştirimci	özeleştiri	0.6666666865348816	0.1904762
eleştirimci	üleştirim	0.6842105388641357	0.1904762
eleştirimcilik	eriklik	0.5	0.1904762
eleştirimcilik	getirimci	0.5789473652839661	0.1904762
eleştirimcilik	ilimci	0.6153846383094788	0.2
eleştirimcilik	lutilik	0.5333333611488342	0.22222222
eleştirimcilik	özleştirmecilik	0.6206896305084229	0.21052632
eleştirme	emdirme	0.5333333611488342	0.23529412
eleştirme	iyileştirebilme	0.6315789222717285	0.23529412
eleştirme	mekanikleştirici	0.5263158082962036	0.23529412
eleştirme	radyoaktifleştirme	0.7894737124443054	0.22222222
eleştirme	yetiştirme	0.5789473652839661	0.23529412
eleştirme	çektirme	0.529411792755127	0.22222222
eleştirme	özleştirmeci	0.6842105388641357	0.23529412
eleştirme	özleştirmecilik	0.6842105388641357	0.22222222
eleştirmeci	evcilleştirme	0.6521739363670349	0.1904762
eleştirmeci	genelleştirme	0.6086956262588501	0.2
eleştirmeci	güçleştirme	0.5652173757553101	0.21052632
eleştirmeci	heykelleştirme	0.6086956262588501	0.2
eleştirmeci	hikayeleştirme	0.6521739363670349	0.1904762
eleştirmeci	hikâyeleştirme	0.6521739363670349	0.1904762
eleştirmeci	hiçleştirme	0.5652173757553101	0.1904762
eleştirmeci	idealleştirme	0.5652173757553101	0.2
eleştirmeci	iyileştirme	0.5652173757553101	0.18181819
eleştirmeci	kangrenleştirme	0.5652173757553101	0.2
eleştirmeci	keleci	0.6153846383094788	0.22222222
eleştirmeci	kireçsizleştirme	0.5652173757553101	0.17391305
eleştirmeci	kişileştirme	0.5652173757553101	0.2
eleştirmeci	melezleştirme	0.6521739363670349	0.2
eleştirmeci	merkezileştirme	0.5652173757553101	0.2
eleştirmeci	merkezîleştirme	0.5652173757553101	0.2
eleştirmeci	millileştirme	0.5652173757553101	0.2
eleştirmeci	millîleştirme	0.5652173757553101	0.2
eleştirmeci	modernleştirme	0.5652173757553101	0.22222222
eleştirmeci	müzminleştirme	0.5652173757553101	0.1904762
eleştirmeci	neftileştirme	0.5652173757553101	0.23529412
eleştirmeci	neftîleştirme	0.5652173757553101	0.23529412
eleştirmeci	resmileştirme	0.5652173757553101	0.1904762
eleştirmeci	resmîleştirme	0.5652173757553101	0.1904762
eleştirmeci	sembolleştirme	0.5652173757553101	0.21052632
eleştirmeci	seyrekleştirme	0.5652173757553101	0.17391305
eleştirmeci	sosyalleştirme	0.5652173757553101	0.1904762
eleştirmeci	süblimleştirme	0.5652173757553101	0.2
eleştirmeci	süreğenleştirme	0.5652173757553101	0.1904762
eleştirmeci	tezleştirme	0.5652173757553101	0.1904762
eleştirmeci	vahşileştirme	0.5652173757553101	0.21052632
eleştirmeci	yabanileştirme	0.5652173757553101	0.21052632
eleştirmeci	yerleştirme	0.5652173757553101	0.23529412
eleştirmeci	çetinleştirme	0.5652173757553101	0.21052632
eleştirmeci	özdeştirme	0.523809552192688	0.2
eleştirmeci	özelleştirme	0.6086956262588501	0.2
eleştirmeci	özleştirme	0.6190476417541504	0.21052632
eleştirmeci	üleştirme	0.6842105388641357	0.1904762
eleştirmeci	ülküleştirme	0.5652173757553101	0.2
eleştirmecilik	lutilik	0.5333333611488342	0.22222222
eleştirmecilik	mermerlik	0.5	0.2
eleştirmecilik	meşecik	0.5333333611488342	0.18181819
eleştirmecilik	meşelik	0.5333333611488342	0.21052632
eleştirmecilik	sürmelik	0.529411792755127	0.2
eleştirmecilik	özleştirmecilik	0.8620689511299133	0.21052632
eleştirmen	evcilleştirme	0.6666666865348816	0.1904762
eleştirmen	genelleştirme	0.7142857313156128	0.2
eleştirmen	güçleştirme	0.6190476417541504	0.21052632
eleştirmen	heykelleştirme	0.6666666865348816	0.2
eleştirmen	hikayeleştirme	0.7142857313156128	0.1904762
eleştirmen	hikâyeleştirme	0.7142857313156128	0.1904762
eleştirmen	hiçleştirme	0.6190476417541504	0.1904762
eleştirmen	idealleştirme	0.6190476417541504	0.2
eleştirmen	iyileştirme	0.6190476417541504	0.18181819
eleştirmen	kangrenleştirme	0.6666666865348816	0.2
eleştirmen	kireçsizleştirme	0.6190476417541504	0.17391305
eleştirmen	kişileştirme	0.6190476417541504	0.2
eleştirmen	melezleştirme	0.7142857313156128	0.2
eleştirmen	merkezileştirme	0.6190476417541504	0.2
eleştirmen	merkezîleştirme	0.6190476417541504	0.2
eleştirmen	millileştirme	0.6190476417541504	0.2
eleştirmen	millîleştirme	0.6190476417541504	0.2
eleştirmen	modernleştirme	0.6190476417541504	0.22222222
eleştirmen	müzminleştirme	0.6190476417541504	0.1904762
eleştirmen	neftileştirme	0.6190476417541504	0.23529412
eleştirmen	neftîleştirme	0.6190476417541504	0.23529412
eleştirmen	resmileştirme	0.6190476417541504	0.1904762
eleştirmen	resmîleştirme	0.6190476417541504	0.1904762
eleştirmen	sembolleştirme	0.6190476417541504	0.21052632
eleştirmen	seyrekleştirme	0.6190476417541504	0.17391305
eleştirmen	sosyalleştirme	0.6190476417541504	0.1904762
eleştirmen	süblimleştirme	0.6190476417541504	0.2
eleştirmen	süreğenleştirme	0.6666666865348816	0.1904762
eleştirmen	tezleştirme	0.6190476417541504	0.1904762
eleştirmen	vahşileştirme	0.6190476417541504	0.21052632
eleştirmen	yabanileştirme	0.6190476417541504	0.21052632
eleştirmen	yerleştirme	0.6190476417541504	0.23529412
eleştirmen	çetinleştirme	0.6190476417541504	0.21052632
eleştirmen	özdeştirme	0.523809552192688	0.2
eleştirmen	özelleştirme	0.6666666865348816	0.2
eleştirmen	özleştirme	0.6190476417541504	0.21052632
eleştirmen	üleştirme	0.6842105388641357	0.1904762
eleştirmen	ülküleştirme	0.6190476417541504	0.2
eleştirmenlik	erinlik	0.5333333611488342	0.25
eleştirmenlik	gevenlik	0.529411792755127	0.23529412
eleştirmenlik	mermerlik	0.5	0.2
eleştirmenlik	meşelik	0.5333333611488342	0.21052632
eleştirmenlik	sinlik	0.5384615659713745	0.23529412
eleştirmenlik	sürmelik	0.529411792755127	0.2
eleştirmenlik	çimenlik	0.6470588445663452	0.22222222
eleştirmenlik	örenlik	0.6000000238418579	0.21052632
eleştirmenlik	örgenlik	0.529411792755127	0.23529412
eleştirmenlik	özleştirmecilik	0.6666666865348816	0.21052632
elhamdülillah	fellah	0.6153846383094788	0.21052632
elibelinde	filibeli	0.5	0.18181819
eliminasyon	fisyon	0.5384615659713745	0.22222222
eliminasyon	losyon	0.5384615659713745	0.22222222
eliminasyon	polimerizasyon	0.52173912525177	0.22222222
elipsoit	lipsos	0.5384615659713745	0.22222222
elipsoit	lipsoz	0.5384615659713745	0.22222222
ellilik	hakkârililik	0.5714285969734192	0.23529412
ellilik	kırkikilik	0.5	0.25
ellilik	tombilik	0.5	0.25
elmabaş	elmastıraş	0.6666666865348816	0.25
elmacı	korumacı	0.5384615659713745	0.17391305
elmacı	oymacı	0.5384615659713745	0.25
elmacı	taşımacı	0.5384615659713745	0.18181819
elmacı	yayılmacılık	0.5384615659713745	0.1904762
elmacık	hapazlamacılık	0.5333333611488342	0.2
elmacık	ispritizmacılık	0.5333333611488342	0.22222222
elmacık	kakmacılık	0.5333333611488342	0.22222222
elmacık	kamacılık	0.5333333611488342	0.22222222
elmacık	kaplamacılık	0.5333333611488342	0.22222222
elmacık	kaytarmacılık	0.5333333611488342	0.23529412
elmacık	kazmacılık	0.5333333611488342	0.22222222
elmacık	korumacılık	0.5333333611488342	0.25
elmacık	kurmacılık	0.5333333611488342	0.25
elmacık	kurtarmacılık	0.5333333611488342	0.23529412
elmacık	kışkırtmacılık	0.5333333611488342	0.23529412
elmacık	lamacılık	0.5333333611488342	0.23529412
elmacık	lokmacılık	0.5333333611488342	0.22222222
elmacık	manyetizmacılık	0.5333333611488342	0.22222222
elmacık	oymacılık	0.5333333611488342	0.23529412
elmacık	pastırmacılık	0.5333333611488342	0.22222222
elmacık	pazarlamacılık	0.5333333611488342	0.22222222
elmacık	planlamacılık	0.5333333611488342	0.22222222
elmacık	pragmacılık	0.5333333611488342	0.22222222
elmacık	savmacılık	0.5333333611488342	0.22222222
