w1	w2	editsim	wn_lch
fasting	faulting	0.75	0.2377943502929065
fatherland	sutherland	0.8	0.2377943502929065
fatism	favism	0.8333333333333334	0.20541490126145234
fauces	faucet	0.8333333333333334	0.2377943502929065
faulting	hauling	0.75	0.2377943502929065
faulting	salting	0.75	0.2377943502929065
faulting	taunting	0.75	0.2377943502929065
fauvism	favism	0.8571428571428572	0.22112818235779563
feasting	roasting	0.75	0.22112818235779563
feasting	toasting	0.75	0.22112818235779563
feasting	teasing	0.75	0.2377943502929065
feasting	testing	0.75	0.2377943502929065
fellation	illation	0.7777777777777778	0.22112818235779563
fellation	flagellation	0.75	0.20541490126145234
fester	fetter	0.8333333333333334	0.17645049711225924
fester	wester	0.8333333333333334	0.17645049711225924
feticide	pesticide	0.7777777777777778	0.22112818235779563
fetter	fitter	0.8333333333333334	0.2377943502929065
fettle	settle	0.8333333333333334	0.17645049711225924
fettle	nettle	0.8333333333333334	0.1905514124267734
fibbing	hibbing	0.8571428571428572	0.1905514124267734
fiddle	fuddle	0.8333333333333334	0.22112818235779563
filefish	flemish	0.75	0.17645049711225924
filicide	filicinae	0.7777777777777778	0.2377943502929065
finalisation	nasalisation	0.75	0.2377943502929065
finalisation	virilisation	0.75	0.2377943502929065
finalization	nasalization	0.75	0.2377943502929065
finalization	virilization	0.75	0.2377943502929065
finback	wingback	0.75	0.20541490126145234
fingerling	lingering	0.8	0.1905514124267734
fipple	ripple	0.8333333333333334	0.22112818235779563
fipple	tipple	0.8333333333333334	0.22112818235779563
firefighter	freighter	0.8181818181818181	0.2377943502929065
firelight	foresight	0.7777777777777778	0.1905514124267734
firelight	freight	0.7777777777777778	0.22112818235779563
firelighter	freighter	0.8181818181818181	0.22112818235779563
firetrap	wiretap	0.75	0.2377943502929065
fitter	fritter	0.8571428571428572	0.2377943502929065
fitter	jitter	0.8333333333333334	0.2377943502929065
fitter	titter	0.8333333333333334	0.2377943502929065
fizzle	mizzle	0.8333333333333334	0.22112818235779563
flamenco	flamingo	0.75	0.1905514124267734
flaming	floating	0.75	0.1905514124267734
flaming	gloaming	0.75	0.20541490126145234
flaming	flapping	0.75	0.2377943502929065
flanders	glanders	0.875	0.15024900644805075
flanders	flanker	0.75	0.2377943502929065
flanders	slander	0.75	0.2377943502929065
flapping	lapwing	0.75	0.15024900644805075
flapping	trapping	0.75	0.22112818235779563
flatbed	flatbrod	0.75	0.2377943502929065
flatbrod	flatiron	0.75	0.20541490126145234
flattery	platter	0.75	0.22112818235779563
flection	lectin	0.75	0.2377943502929065
flinch	flitch	0.8333333333333334	0.2377943502929065
flitch	glitch	0.8333333333333334	0.2377943502929065
floating	gloating	0.875	0.22112818235779563
floating	frosting	0.75	0.1905514124267734
floating	fluting	0.75	0.22112818235779563
floating	gloaming	0.75	0.2377943502929065
floating	loathing	0.75	0.2377943502929065
flogging	legging	0.75	0.20541490126145234
flogging	nogging	0.75	0.20541490126145234
flogging	snogging	0.75	0.20541490126145234
flogging	lagging	0.75	0.22112818235779563
flogging	flooding	0.75	0.2377943502929065
flogging	flooring	0.75	0.2377943502929065
flooding	flooring	0.875	0.17645049711225924
flooding	looping	0.75	0.22112818235779563
flooding	footing	0.75	0.2377943502929065
flooding	fording	0.75	0.2377943502929065
florida	fluoride	0.75	0.22112818235779563
flounder	grounder	0.75	0.2377943502929065
flowing	glowing	0.8571428571428572	0.1905514124267734
fluorescence	putrescence	0.75	0.22112818235779563
fondling	fording	0.75	0.20541490126145234
fondling	founding	0.75	0.22112818235779563
footage	frottage	0.75	0.22112818235779563
fording	forewing	0.75	0.20541490126145234
fording	hoarding	0.75	0.20541490126145234
forecast	foremast	0.875	0.20541490126145234
forecast	forepart	0.75	0.2377943502929065
forecastle	foretaste	0.8	0.2377943502929065
forehand	foreland	0.875	0.22112818235779563
forehand	foreshank	0.7777777777777778	0.16303771126278205
forehand	foreman	0.75	0.17645049711225924
forehand	forehead	0.75	0.1905514124267734
forelady	foreplay	0.75	0.2377943502929065
foremast	foretaste	0.7777777777777778	0.1905514124267734
foremast	forepart	0.75	0.22112818235779563
foremast	format	0.75	0.22112818235779563
forestay	forestry	0.875	0.15024900644805075
forester	orestes	0.75	0.2377943502929065
forewing	strewing	0.75	0.17645049711225924
forewing	forging	0.75	0.20541490126145234
foster	roster	0.8333333333333334	0.22112818235779563
foundling	wounding	0.7777777777777778	0.20541490126145234
foundling	rounding	0.7777777777777778	0.22112818235779563
foundling	pounding	0.7777777777777778	0.2377943502929065
foundling	sounding	0.7777777777777778	0.2377943502929065
france	prance	0.8333333333333334	0.20541490126145234
frangipane	frangipanni	0.8181818181818181	0.2377943502929065
freemail	treenail	0.75	0.16303771126278205
freetail	treenail	0.75	0.1905514124267734
frequentative	preventative	0.7692307692307692	0.2377943502929065
fresco	fresno	0.8333333333333334	0.2377943502929065
fresher	thresher	0.75	0.2377943502929065
freudian	friulian	0.75	0.2377943502929065
fridge	fringe	0.8333333333333334	0.2377943502929065
friendlessness	windlessness	0.7857142857142857	0.20541490126145234
friesian	friulian	0.75	0.07430485983601899
friesian	frisia	0.75	0.16303771126278205
friesian	riesman	0.75	0.1905514124267734
frimaire	grimoire	0.75	0.16303771126278205
frisking	frosting	0.75	0.2377943502929065
frontage	fruitage	0.75	0.2377943502929065
frosting	roasting	0.75	0.20541490126145234
frottage	fruitage	0.75	0.16303771126278205
funicular	funiculus	0.7777777777777778	0.22112818235779563
gaelic	garlic	0.8333333333333334	0.2377943502929065
gaiter	goiter	0.8333333333333334	0.1905514124267734
gallon	gallop	0.8333333333333334	0.22112818235779563
gallop	gallup	0.8333333333333334	0.17645049711225924
gallous	mallotus	0.75	0.20541490126145234
gambelia	gambia	0.75	0.22112818235779563
gambia	gambusia	0.75	0.22112818235779563
gambling	marbling	0.75	0.22112818235779563
gameness	rareness	0.75	0.2377943502929065
gander	gender	0.8333333333333334	0.16303771126278205
gander	lander	0.8333333333333334	0.20541490126145234
gander	sander	0.8333333333333334	0.20541490126145234
gander	ganger	0.8333333333333334	0.2377943502929065
gander	grandeur	0.75	0.17645049711225924
gannet	garnet	0.8333333333333334	0.20541490126145234
garage	gavage	0.8333333333333334	0.22112818235779563
gardening	greening	0.7777777777777778	0.1905514124267734
garotte	gavotte	0.8571428571428572	0.2377943502929065
garrotte	gavotte	0.75	0.2377943502929065
gasification	reification	0.75	0.2377943502929065
gaslight	slight	0.75	0.17645049711225924
gather	goatherd	0.75	0.2377943502929065
gazania	tanzania	0.75	0.22112818235779563
gearing	rearing	0.8571428571428572	0.2377943502929065
gearing	gleaming	0.75	0.22112818235779563
gearing	learning	0.75	0.22112818235779563
gearing	yearning	0.75	0.22112818235779563
gearing	swearing	0.75	0.2377943502929065
gelding	welding	0.8571428571428572	0.17645049711225924
gelding	yielding	0.75	0.20541490126145234
genitive	lenitive	0.875	0.2377943502929065
genlisea	genoise	0.75	0.2377943502929065
genocide	genoise	0.75	0.20541490126145234
gentrification	nitrification	0.7857142857142857	0.22112818235779563
gentrification	vitrification	0.7857142857142857	0.2377943502929065
geomancy	germany	0.75	0.16303771126278205
geranium	germanism	0.7777777777777778	0.20541490126145234
germander	gerrymander	0.8181818181818181	0.15024900644805075
gilding	grilling	0.75	0.22112818235779563
gilding	yielding	0.75	0.2377943502929065
girandola	granola	0.7777777777777778	0.22112818235779563
gizzard	izzard	0.8571428571428572	0.20541490126145234
glanders	lander	0.75	0.15024900644805075
glareole	gloriole	0.75	0.17645049711225924
gleaming	lemming	0.75	0.1905514124267734
glibness	lioness	0.75	0.1380288800733184
glister	lister	0.8571428571428572	0.22112818235779563
gloaming	gloating	0.875	0.2377943502929065
gloaming	glowing	0.75	0.16303771126278205
gloating	glowing	0.75	0.17645049711225924
gloating	grating	0.75	0.22112818235779563
gloating	plating	0.75	0.2377943502929065
gloating	pleating	0.75	0.2377943502929065
globulin	goblin	0.75	0.20541490126145234
gloriole	oriole	0.75	0.1905514124267734
glower	plower	0.8333333333333334	0.16303771126278205
glower	grower	0.8333333333333334	0.22112818235779563
glowing	plowing	0.8571428571428572	0.12632891956379272
glowing	slowing	0.8571428571428572	0.20541490126145234
glowing	growling	0.75	0.22112818235779563
godlessness	windlessness	0.75	0.20541490126145234
goering	governing	0.7777777777777778	0.2377943502929065
goering	lowering	0.75	0.20541490126145234
gomorrha	gonorrhea	0.7777777777777778	0.1380288800733184
gonorrhea	logorrhea	0.7777777777777778	0.20541490126145234
goonie	loonie	0.8333333333333334	0.15024900644805075
gorilla	tortilla	0.75	0.15024900644805075
gosling	jostling	0.75	0.1380288800733184
gosling	growling	0.75	0.17645049711225924
grading	grating	0.8571428571428572	0.2377943502929065
grafting	grating	0.875	0.1905514124267734
grafting	graining	0.75	0.2377943502929065
grainger	wringer	0.75	0.22112818235779563
graining	grating	0.75	0.2377943502929065
graining	railing	0.75	0.2377943502929065
graining	ruining	0.75	0.2377943502929065
gramps	grampus	0.8571428571428572	0.20541490126145234
granada	granddad	0.75	0.2377943502929065
grange	grunge	0.8333333333333334	0.2377943502929065
grappling	trapping	0.7777777777777778	0.1905514124267734
grappling	wrapping	0.7777777777777778	0.2377943502929065
grasping	trapping	0.75	0.22112818235779563
greenery	reentry	0.75	0.20541490126145234
greenling	greeting	0.7777777777777778	0.16303771126278205
greenmail	treenail	0.7777777777777778	0.12632891956379272
greenwing	greeting	0.7777777777777778	0.16303771126278205
gregarine	grenadine	0.7777777777777778	0.1905514124267734
gremlin	kremlin	0.8571428571428572	0.20541490126145234
gridlock	gritrock	0.75	0.22112818235779563
griffin	griffith	0.75	0.20541490126145234
grilling	milling	0.75	0.20541490126145234
grilling	swilling	0.75	0.22112818235779563
grinder	grounder	0.75	0.22112818235779563
grinning	thinning	0.75	0.2377943502929065
grison	orison	0.8333333333333334	0.16303771126278205
grison	prison	0.8333333333333334	0.20541490126145234
grivet	trivet	0.8333333333333334	0.1905514124267734
grooving	rooting	0.75	0.2377943502929065
grounder	groundsel	0.7777777777777778	0.22112818235779563
groundling	rounding	0.8	0.2377943502929065
grudge	trudge	0.8333333333333334	0.1905514124267734
guerdon	gueridon	0.875	0.1905514124267734
guessing	lessing	0.75	0.22112818235779563
gulliver	pullover	0.75	0.1905514124267734
gunfight	sunlight	0.75	0.1905514124267734
gunsight	sunlight	0.75	0.17645049711225924
gustation	outstation	0.8	0.2377943502929065
gustation	substation	0.8	0.2377943502929065
gutlessness	sightlessness	0.7692307692307692	0.2377943502929065
habsburg	hamburg	0.75	0.22112818235779563
hachiman	harriman	0.75	0.2377943502929065
hacksaw	hawkshaw	0.75	0.22112818235779563
haddock	headlock	0.75	0.20541490126145234
haemanthus	rhadamanthus	0.75	0.2377943502929065
haggle	waggle	0.8333333333333334	0.2377943502929065
haggling	juggling	0.75	0.20541490126145234
haggling	wangling	0.75	0.22112818235779563
haggling	hauling	0.75	0.2377943502929065
haggling	hugging	0.75	0.2377943502929065
haggling	lagging	0.75	0.2377943502929065
haircare	harare	0.75	0.1905514124267734
haleness	harness	0.75	0.2377943502929065
halenia	valencia	0.75	0.22112818235779563
halfback	halfbeak	0.75	0.2377943502929065
haliotis	halitosis	0.7777777777777778	0.2377943502929065
hallel	halley	0.8333333333333334	0.2377943502929065
hallel	hillel	0.8333333333333334	0.2377943502929065
halliard	mallard	0.75	0.2377943502929065
halliard	milliard	0.75	0.2377943502929065
hamartia	samaria	0.75	0.22112818235779563
hamburg	hapsburg	0.75	0.22112818235779563
hammering	hamstring	0.7777777777777778	0.17645049711225924
hammering	hankering	0.7777777777777778	0.2377943502929065
handbell	handel	0.75	0.2377943502929065
handbell	hardball	0.75	0.2377943502929065
handbill	mandrill	0.75	0.15024900644805075
handcar	handicap	0.75	0.2377943502929065
handler	handover	0.75	0.22112818235779563
handling	harding	0.75	0.2377943502929065
handover	hannover	0.875	0.20541490126145234
handover	hanover	0.875	0.20541490126145234
handover	landrover	0.7777777777777778	0.15024900644805075
handover	hardcover	0.7777777777777778	0.1905514124267734
handyman	hanuman	0.75	0.22112818235779563
hardball	harebell	0.75	0.2377943502929065
harness	rareness	0.75	0.22112818235779563
harness	wariness	0.75	0.2377943502929065
hashmark	yashmak	0.75	0.16303771126278205
hasidism	maidism	0.75	0.16303771126278205
hasidism	mayidism	0.75	0.16303771126278205
hatchery	witchery	0.75	0.22112818235779563
hatching	patching	0.875	0.2377943502929065
hatching	marching	0.75	0.2377943502929065
hatchling	patching	0.7777777777777778	0.1905514124267734
hatchling	watching	0.7777777777777778	0.20541490126145234
haughtiness	naughtiness	0.9090909090909091	0.2377943502929065
hauling	pauling	0.8571428571428572	0.2377943502929065
headache	huarache	0.75	0.22112818235779563
heading	shearing	0.75	0.20541490126145234
headword	leadwort	0.75	0.22112818235779563
healing	shearing	0.75	0.22112818235779563
heartache	huarache	0.7777777777777778	0.22112818235779563
heating	shearing	0.75	0.22112818235779563
hecatomb	hepatoma	0.75	0.12632891956379272
hecatomb	hematoma	0.75	0.22112818235779563
heckling	necking	0.75	0.2377943502929065
heckling	neckline	0.75	0.2377943502929065
hector	rector	0.8333333333333334	0.22112818235779563
heedlessness	windlessness	0.75	0.2377943502929065
helena	melena	0.8333333333333334	0.22112818235779563
helenium	hellenism	0.7777777777777778	0.2377943502929065
hellenic	helleri	0.75	0.1380288800733184
hepatic	hieratic	0.75	0.2377943502929065
heracles	heracleum	0.7777777777777778	0.2377943502929065
heracles	pericles	0.75	0.22112818235779563
hereford	wherefore	0.7777777777777778	0.11510664393161199
hermes	herpes	0.8333333333333334	0.22112818235779563
hernia	hibernia	0.75	0.2377943502929065
herring	shearing	0.75	0.1905514124267734
herring	shirring	0.75	0.20541490126145234
herring	hurrying	0.75	0.2377943502929065
hesperides	hesperis	0.8	0.22112818235779563
hesperis	hesperus	0.875	0.2377943502929065
hesperis	vespers	0.75	0.2377943502929065
hickey	hockey	0.8333333333333334	0.1905514124267734
hickock	ticktock	0.75	0.2377943502929065
hideout	whiteout	0.75	0.2377943502929065
hiking	viking	0.8333333333333334	0.20541490126145234
hireling	hurling	0.75	0.22112818235779563
hireling	hurdling	0.75	0.2377943502929065
hireling	whirling	0.75	0.2377943502929065
hissing	pissing	0.8571428571428572	0.2377943502929065
hitchings	itching	0.7777777777777778	0.22112818235779563
hitchings	witching	0.7777777777777778	0.2377943502929065
hoarding	soaring	0.75	0.1905514124267734
hodoscope	horoscopy	0.7777777777777778	0.17645049711225924
holbein	holstein	0.75	0.1905514124267734
homicide	hominidae	0.7777777777777778	0.2377943502929065
homicide	hominid	0.75	0.1380288800733184
homily	hominy	0.8333333333333334	0.22112818235779563
hominoid	humanoid	0.75	0.2377943502929065
homograph	tomograph	0.8888888888888888	0.22112818235779563
homograph	kymograph	0.7777777777777778	0.22112818235779563
homology	horologe	0.75	0.2377943502929065
hoodoo	koodoo	0.8333333333333334	0.2377943502929065
hoofer	woofer	0.8333333333333334	0.2377943502929065
horologe	orology	0.75	0.16303771126278205
housing	sousing	0.8571428571428572	0.2377943502929065
hovercraft	overdraft	0.8	0.1905514124267734
hubble	nubble	0.8333333333333334	0.22112818235779563
huffing	shuffling	0.7777777777777778	0.20541490126145234
hugging	mugging	0.8571428571428572	0.1905514124267734
hugging	juggling	0.75	0.1905514124267734
hurdling	nursling	0.75	0.20541490126145234
hurling	nursling	0.75	0.1905514124267734
hustings	rusting	0.75	0.20541490126145234
iberis	tiberius	0.75	0.22112818235779563
idling	ridgling	0.75	0.2377943502929065
impalement	implement	0.9	0.22112818235779563
impasto	impostor	0.75	0.22112818235779563
impecuniousness	imperiousness	0.8	0.20541490126145234
imperiousness	impetuousness	0.8461538461538461	0.22112818235779563
imperiousness	impiousness	0.8461538461538461	0.22112818235779563
imperiousness	speciousness	0.7692307692307692	0.1905514124267734
imperiousness	spuriousness	0.7692307692307692	0.1905514124267734
imperiousness	perilousness	0.7692307692307692	0.22112818235779563
imperiousness	injuriousness	0.7692307692307692	0.2377943502929065
inauguration	induration	0.75	0.2377943502929065
incisor	incisura	0.75	0.1905514124267734
incrustation	inculcation	0.75	0.22112818235779563
inculcation	inculpation	0.9090909090909091	0.20541490126145234
inderal	integral	0.75	0.20541490126145234
indexation	induration	0.8	0.2377943502929065
induration	intubation	0.8	0.22112818235779563
induration	inhumation	0.8	0.2377943502929065
induration	instauration	0.75	0.22112818235779563
inebriant	invariant	0.7777777777777778	0.2377943502929065
infarction	infraction	0.8	0.22112818235779563
inhalation	invalidation	0.75	0.22112818235779563
inkling	ringling	0.75	0.20541490126145234
inning	thinning	0.75	0.2377943502929065
innocency	innocense	0.7777777777777778	0.2377943502929065
inquirer	insurer	0.75	0.2377943502929065
insignia	insomnia	0.75	0.22112818235779563
integer	vintager	0.75	0.22112818235779563
interbreeding	interpreting	0.7692307692307692	0.2377943502929065
intercept	internet	0.7777777777777778	0.17645049711225924
intercept	interrupt	0.7777777777777778	0.17645049711225924
interceptor	interoception	0.7692307692307692	0.17645049711225924
intercom	interpol	0.75	0.22112818235779563
interdict	internist	0.7777777777777778	0.20541490126145234
interleukin	interlocking	0.75	0.2377943502929065
intermarriage	undercarriage	0.7692307692307692	0.22112818235779563
interment	internet	0.7777777777777778	0.20541490126145234
intestine	investing	0.7777777777777778	0.22112818235779563
introit	intropin	0.75	0.1905514124267734
ischemia	schema	0.75	0.22112818235779563
itching	patching	0.75	0.2377943502929065
itineration	vituperation	0.75	0.2377943502929065
jactation	natation	0.7777777777777778	0.22112818235779563
jactation	nictation	0.7777777777777778	0.2377943502929065
jaeger	jagger	0.8333333333333334	0.2377943502929065
jaggery	jugglery	0.75	0.22112818235779563
jagghery	jugglery	0.75	0.22112818235779563
jangle	mangle	0.8333333333333334	0.20541490126145234
japery	napery	0.8333333333333334	0.1905514124267734
javelina	raveling	0.75	0.1905514124267734
jeering	severing	0.75	0.2377943502929065
jenner	tenner	0.8333333333333334	0.22112818235779563
jerkin	serkin	0.8333333333333334	0.22112818235779563
jester	wester	0.8333333333333334	0.2377943502929065
jitter	jotter	0.8333333333333334	0.2377943502929065
jobbery	snobbery	0.75	0.1905514124267734
jogging	nogging	0.8571428571428572	0.17645049711225924
jogging	snogging	0.75	0.17645049711225924
jotting	mottling	0.75	0.22112818235779563
jugale	juggle	0.8333333333333334	0.17645049711225924
juggle	jungle	0.8333333333333334	0.2377943502929065
juggling	snuggling	0.7777777777777778	0.1905514124267734
kabala	karbala	0.8571428571428572	0.2377943502929065
kabbala	karbala	0.8571428571428572	0.2377943502929065
kabbalah	karbala	0.75	0.2377943502929065
kalian	kaoliang	0.75	0.17645049711225924
karachi	mariachi	0.75	0.22112818235779563
karaites	karate	0.75	0.2377943502929065
khalsa	phalsa	0.8333333333333334	0.20541490126145234
kickback	rickrack	0.75	0.20541490126145234
killing	milling	0.8571428571428572	0.22112818235779563
killing	swilling	0.75	0.2377943502929065
kinetics	nineties	0.75	0.2377943502929065
kinglet	singlet	0.8571428571428572	0.22112818235779563
kipper	zipper	0.8333333333333334	0.2377943502929065
kirgizia	virgilia	0.75	0.20541490126145234
knacker	knuckler	0.75	0.2377943502929065
knickers	nicker	0.75	0.22112818235779563
knickers	snicker	0.75	0.2377943502929065
knightia	nightie	0.75	0.2377943502929065
knuckler	truckler	0.75	0.2377943502929065
koinonia	kolonia	0.75	0.20541490126145234
koodoo	voodoo	0.8333333333333334	0.22112818235779563
kwanza	mwanza	0.8333333333333334	0.22112818235779563
kyphosus	typhoeus	0.75	0.2377943502929065
lacrosse	lactose	0.75	0.17645049711225924
lacrosse	larousse	0.75	0.20541490126145234
lading	wading	0.8333333333333334	0.20541490126145234
lament	loment	0.8333333333333334	0.20541490126145234
lament	ligament	0.75	0.2377943502929065
lamium	latium	0.8333333333333334	0.20541490126145234
lander	slander	0.8571428571428572	0.2377943502929065
lander	lysander	0.75	0.1905514124267734
landfill	mandrill	0.75	0.20541490126145234
landline	lazuline	0.75	0.22112818235779563
languor	langur	0.8571428571428572	0.17645049711225924
lansing	planning	0.75	0.20541490126145234
lapsing	lapwing	0.8571428571428572	0.15024900644805075
larium	latium	0.8333333333333334	0.2377943502929065
lasher	rasher	0.8333333333333334	0.22112818235779563
lateral	literal	0.8571428571428572	0.22112818235779563
lateralisation	liberalisation	0.8571428571428572	0.22112818235779563
lateralisation	liberalization	0.7857142857142857	0.22112818235779563
lateralisation	sterilisation	0.7857142857142857	0.2377943502929065
lateralization	liberalization	0.8571428571428572	0.22112818235779563
lateralization	liberalisation	0.7857142857142857	0.22112818235779563
lateralization	sterilization	0.7857142857142857	0.2377943502929065
latter	platter	0.8571428571428572	0.22112818235779563
launce	launch	0.8333333333333334	0.16303771126278205
launce	launcher	0.75	0.2377943502929065
lavage	lovage	0.8333333333333334	0.16303771126278205
lavage	savage	0.8333333333333334	0.22112818235779563
laying	slaying	0.8571428571428572	0.22112818235779563
leafage	leakage	0.8571428571428572	0.22112818235779563
leander	lysander	0.75	0.15024900644805075
leander	levanter	0.75	0.17645049711225924
leander	menander	0.75	0.22112818235779563
leaner	levanter	0.75	0.20541490126145234
leaner	oleander	0.75	0.2377943502929065
legation	negatron	0.75	0.22112818235779563
legging	logging	0.8571428571428572	0.2377943502929065
leging	luging	0.8333333333333334	0.1905514124267734
lentia	lentil	0.8333333333333334	0.2377943502929065
lenticel	sentinel	0.75	0.2377943502929065
lepidopterist	leptopteris	0.7692307692307692	0.2377943502929065
leresis	pheresis	0.75	0.2377943502929065
lessing	pleasing	0.75	0.2377943502929065
lessor	plessor	0.8571428571428572	0.2377943502929065
letdown	meltdown	0.75	0.2377943502929065
levanter	levator	0.75	0.22112818235779563
leveling	livelong	0.75	0.2377943502929065
libration	ligation	0.7777777777777778	0.22112818235779563
licking	lockring	0.75	0.20541490126145234
ligation	nidation	0.75	0.2377943502929065
ligularia	liguria	0.7777777777777778	0.20541490126145234
likeness	lioness	0.75	0.20541490126145234
likening	limning	0.75	0.1905514124267734
limekiln	limpkin	0.75	0.20541490126145234
limning	limping	0.8571428571428572	0.17645049711225924
limping	primping	0.75	0.1905514124267734
limpness	lioness	0.75	0.15024900644805075
linchpin	lincocin	0.75	0.22112818235779563
lioness	liveness	0.75	0.15024900644805075
lioness	slimness	0.75	0.15024900644805075
lister	luster	0.8333333333333334	0.22112818235779563
listlessness	windlessness	0.75	0.22112818235779563
locating	lockring	0.75	0.20541490126145234
lockdown	lookdown	0.875	0.08395172956512247
locking	smocking	0.75	0.2377943502929065
lockring	lowering	0.75	0.17645049711225924
lockring	looking	0.75	0.1905514124267734
lodgment	loment	0.75	0.20541490126145234
logger	lugger	0.8333333333333334	0.22112818235779563
logging	nogging	0.8571428571428572	0.2377943502929065
logging	snogging	0.75	0.2377943502929065
logograph	tomograph	0.7777777777777778	0.20541490126145234
looper	lopper	0.8333333333333334	0.2377943502929065
loyalist	royalism	0.75	0.2377943502929065
lucania	luscinia	0.75	0.22112818235779563
lucullus	nucellus	0.75	0.2377943502929065
lugger	plugger	0.8571428571428572	0.2377943502929065
lugger	rugger	0.8333333333333334	0.15024900644805075
lugger	mugger	0.8333333333333334	0.1905514124267734
luging	luting	0.8333333333333334	0.2377943502929065
luminary	seminary	0.75	0.22112818235779563
lunching	lynching	0.875	0.17645049711225924
lunching	quenching	0.7777777777777778	0.22112818235779563
lunching	ranching	0.75	0.17645049711225924
lusatian	luxation	0.75	0.2377943502929065
lynching	ranching	0.75	0.20541490126145234
lysander	sander	0.75	0.1905514124267734
macaca	maraca	0.8333333333333334	0.22112818235779563
macamba	macumba	0.8571428571428572	0.1905514124267734
macaroon	macron	0.75	0.22112818235779563
machicolation	machination	0.7692307692307692	0.17645049711225924
machicolation	matriculation	0.7692307692307692	0.1905514124267734
mackle	mickle	0.8333333333333334	0.2377943502929065
mackle	muckle	0.8333333333333334	0.2377943502929065
macleaya	malaya	0.75	0.20541490126145234
madder	padder	0.8333333333333334	0.2377943502929065
madrigal	warrigal	0.75	0.1380288800733184
maelstrom	maestro	0.7777777777777778	0.2377943502929065
magazine	margarine	0.7777777777777778	0.2377943502929065
magnifier	signifier	0.7777777777777778	0.2377943502929065
mahagua	managua	0.8571428571428572	0.1905514124267734
mahdism	maidism	0.8571428571428572	0.15024900644805075
mahdism	mayidism	0.75	0.15024900644805075
maiger	manger	0.8333333333333334	0.20541490126145234
maiger	mainer	0.8333333333333334	0.2377943502929065
maiger	mantiger	0.75	0.09394947053233857
maiger	maligner	0.75	0.20541490126145234
majagua	managua	0.8571428571428572	0.1905514124267734
malaria	talaria	0.8571428571428572	0.17645049711225924
malaria	malaysia	0.75	0.17645049711225924
malathion	marathon	0.7777777777777778	0.2377943502929065
malaysia	malvasia	0.75	0.22112818235779563
mallard	milliard	0.75	0.1380288800733184
manama	mazama	0.8333333333333334	0.20541490126145234
manama	manana	0.8333333333333334	0.2377943502929065
mandioca	mandola	0.75	0.22112818235779563
mandolin	pangolin	0.75	0.2377943502929065
mandrel	mandrill	0.75	0.1905514124267734
mandril	mandrill	0.875	0.1905514124267734
manger	mantiger	0.75	0.20541490126145234
mangle	wangle	0.8333333333333334	0.15024900644805075
mangold	manifold	0.75	0.2377943502929065
manifold	marigold	0.75	0.2377943502929065
manioca	manitoba	0.75	0.22112818235779563
manticore	nanticoke	0.7777777777777778	0.2377943502929065
mantilla	tantilla	0.875	0.22112818235779563
mantilla	mantissa	0.75	0.1905514124267734
mantilla	mantinea	0.75	0.20541490126145234
mantilla	maxilla	0.75	0.20541490126145234
mantilla	vanilla	0.75	0.2377943502929065
mantinea	martinet	0.75	0.22112818235779563
mantinea	mantissa	0.75	0.2377943502929065
mantis	mantissa	0.75	0.16303771126278205
mantissa	matisse	0.75	0.22112818235779563
mantra	mantua	0.8333333333333334	0.22112818235779563
mantua	nantua	0.8333333333333334	0.1905514124267734
manzanita	tanzania	0.7777777777777778	0.2377943502929065
mapquest	marquess	0.75	0.1905514124267734
maraca	mayaca	0.8333333333333334	0.22112818235779563
maratha	marathon	0.75	0.2377943502929065
marathi	marathon	0.75	0.2377943502929065
marathon	parathion	0.7777777777777778	0.2377943502929065
marbling	marching	0.75	0.17645049711225924
marbling	mumbling	0.75	0.20541490126145234
marbling	marline	0.75	0.2377943502929065
marche	menarche	0.75	0.22112818235779563
marching	ranching	0.75	0.2377943502929065
marciano	martian	0.75	0.2377943502929065
margarin	margin	0.75	0.2377943502929065
marino	merino	0.8333333333333334	0.20541490126145234
marseillaise	marseille	0.75	0.2377943502929065
marseillaise	marseilles	0.75	0.2377943502929065
martian	marzipan	0.75	0.20541490126145234
martinet	matinee	0.75	0.22112818235779563
masher	rasher	0.8333333333333334	0.20541490126145234
masonite	taconite	0.75	0.2377943502929065
masque	mosque	0.8333333333333334	0.2377943502929065
massage	messuage	0.75	0.20541490126145234
mastery	monastery	0.7777777777777778	0.2377943502929065
mastication	masturbation	0.75	0.2377943502929065
matinee	mutineer	0.75	0.2377943502929065
mating	matins	0.8333333333333334	0.22112818235779563
matting	mottling	0.75	0.22112818235779563
mauritania	ruritania	0.8	0.20541490126145234
maximisation	oxidisation	0.75	0.2377943502929065
mcguffin	muffin	0.75	0.1905514124267734
mechanism	melanism	0.7777777777777778	0.22112818235779563
meconium	syconium	0.75	0.22112818235779563
medallion	medellin	0.7777777777777778	0.2377943502929065
medallion	modillion	0.7777777777777778	0.2377943502929065
meddling	redding	0.75	0.20541490126145234
meddling	seedling	0.75	0.20541490126145234
medellin	modelling	0.7777777777777778	0.22112818235779563
medicago	mexicano	0.75	0.20541490126145234
medical	mexicali	0.75	0.1905514124267734
medicare	mericarp	0.75	0.15024900644805075
megabat	megawatt	0.75	0.17645049711225924
megabat	megabyte	0.75	0.1905514124267734
megaderma	megaera	0.7777777777777778	0.22112818235779563
megaera	megaptera	0.7777777777777778	0.22112818235779563
megahit	megalith	0.75	0.20541490126145234
