w1	w2	editsim	isrelated
findings	fixings	0.75	1.0
findings	funding	0.75	1.0
findings	innings	0.75	1.0
findings	tidings	0.75	1.0
findings	winding	0.75	1.0
findings	winnings	0.75	1.0
fineness	finiteness	0.8	1.0
fineness	firmness	0.75	1.0
fineness	fitness	0.75	1.0
fineness	fixedness	0.7777777777777778	1.0
fineness	fondness	0.75	1.0
fineness	kindness	0.75	1.0
fineness	likeness	0.75	1.0
fineness	liveness	0.75	1.0
fineness	niceness	0.75	1.0
fineness	oneness	0.75	1.0
fineness	pinkness	0.75	1.0
fineness	ripeness	0.75	1.0
fineness	saneness	0.75	1.0
fineness	tininess	0.75	1.0
fineness	vileness	0.75	1.0
fineness	wideness	0.75	1.0
fineness	wiseness	0.75	1.0
finery	refinery	0.75	1.0
finery	vinery	0.8333333333333334	1.0
finery	winery	0.8333333333333334	1.0
finger	ginger	0.8333333333333334	1.0
finger	pinger	0.8333333333333334	1.0
finger	ringer	0.8333333333333334	1.0
finger	singer	0.8333333333333334	1.0
finger	winger	0.8333333333333334	1.0
finger	zinger	0.8333333333333334	1.0
fingerbreadth	gingerbread	0.7692307692307692	1.0
fingering	fingerling	0.9	1.0
fingering	lingering	0.8888888888888888	1.0
fingerpaint	fingerprint	0.9090909090909091	1.0
fingerpointing	fingerprinting	0.9285714285714286	1.0
fingerpost	fingerroot	0.8	1.0
fingerprint	fingerprinting	0.7857142857142857	1.0
fingerroot	gingerroot	0.9	1.0
finish	finisher	0.75	1.0
finish	finnish	0.8571428571428572	1.0
finisher	fisher	0.75	1.0
finisher	minister	0.75	1.0
finisher	refinisher	0.8	1.0
finisher	vanisher	0.75	1.0
finishing	fishing	0.7777777777777778	1.0
finishing	furnishing	0.8	1.0
finishing	vanishing	0.7777777777777778	1.0
finiteness	infiniteness	0.8333333333333334	1.0
finiteness	minuteness	0.8	1.0
finitude	infinitude	0.8	1.0
finland	mainland	0.75	1.0
fipple	nipple	0.8333333333333334	1.0
firearm	forearm	0.8571428571428572	1.0
fireball	firebase	0.75	1.0
fireball	firewall	0.875	1.0
firebird	lyrebird	0.75	1.0
firebird	ricebird	0.75	1.0
fireboat	firebomb	0.75	1.0
fireboat	firebox	0.75	1.0
fireboat	firebrat	0.875	1.0
fireboat	iceboat	0.75	1.0
fireboat	lifeboat	0.75	1.0
firebomb	firebox	0.75	1.0
firebrand	firebrat	0.7777777777777778	1.0
firebrat	firebreak	0.7777777777777778	1.0
firebrat	firetrap	0.75	1.0
firebreak	firebrick	0.7777777777777778	1.0
firebug	fireplug	0.75	1.0
fireclay	firefly	0.75	1.0
fireclay	foreplay	0.75	1.0
fireclay	pipeclay	0.75	1.0
firefighter	firelighter	0.9090909090909091	1.0
firefighter	prizefighter	0.75	1.0
fireguard	lifeguard	0.7777777777777778	1.0
firehouse	icehouse	0.7777777777777778	1.0
firehouse	warehouse	0.7777777777777778	1.0
firelight	firelighter	0.8181818181818181	1.0
firelight	limelight	0.7777777777777778	1.0
firelight	sidelight	0.7777777777777778	1.0
firelock	firework	0.75	1.0
firelock	forelock	0.875	1.0
fireman	foreman	0.8571428571428572	1.0
fireman	wireman	0.8571428571428572	1.0
fireroom	firewood	0.75	1.0
fireside	iresine	0.75	1.0
firestone	firestorm	0.7777777777777778	1.0
firestone	freestone	0.7777777777777778	1.0
firestone	limestone	0.7777777777777778	1.0
firestone	merestone	0.7777777777777778	1.0
firestone	milestone	0.7777777777777778	1.0
firethorn	firstborn	0.7777777777777778	1.0
firewall	sidewall	0.75	1.0
firewater	limewater	0.7777777777777778	1.0
firewater	tidewater	0.7777777777777778	1.0
fireweed	firewood	0.75	1.0
fireweed	pineweed	0.75	1.0
firewood	firework	0.75	1.0
firewood	foreword	0.75	1.0
firework	foreword	0.75	1.0
firework	fretwork	0.75	1.0
firework	lifework	0.75	1.0
firework	pipework	0.75	1.0
firework	timework	0.75	1.0
firework	wirework	0.875	1.0
firework	wireworm	0.75	1.0
firing	fixing	0.8333333333333334	1.0
firing	flirting	0.75	1.0
firing	wiring	0.8333333333333334	1.0
firmness	fitness	0.75	1.0
firmness	warmness	0.75	1.0
firmness	wiriness	0.75	1.0
fischer	fisher	0.8571428571428572	1.0
fischer	pinscher	0.75	1.0
fishbone	fishbowl	0.75	1.0
fishbone	fishpond	0.75	1.0
fishbone	wishbone	0.875	1.0
fishbowl	washbowl	0.75	1.0
fisher	fishery	0.8571428571428572	1.0
fisherman	sherman	0.7777777777777778	1.0
fisherman	washerman	0.7777777777777778	1.0
fishing	flashing	0.75	1.0
fishing	frisking	0.75	1.0
fishing	wishing	0.8571428571428572	1.0
fishpaste	fishplate	0.7777777777777778	1.0
fission	mission	0.8571428571428572	1.0
fission	omission	0.75	1.0
fission	scission	0.75	1.0
fissiped	fissipedia	0.8	1.0
fissure	scissure	0.75	1.0
fissurella	fissurellidae	0.7692307692307692	1.0
fistula	fistulina	0.7777777777777778	1.0
fistula	vistula	0.8571428571428572	1.0
fistularia	fistulariidae	0.7692307692307692	1.0
fitfulness	fretfulness	0.8181818181818181	1.0
fitfulness	frightfulness	0.7692307692307692	1.0
fitfulness	fruitfulness	0.8333333333333334	1.0
fitfulness	mirthfulness	0.75	1.0
fitfulness	rightfulness	0.75	1.0
fitfulness	sinfulness	0.8	1.0
fitfulness	spitefulness	0.75	1.0
fitfulness	wilfulness	0.8	1.0
fitfulness	wistfulness	0.8181818181818181	1.0
fitment	ointment	0.75	1.0
fitness	flatness	0.75	1.0
fitness	titaness	0.75	1.0
fitness	unfitness	0.7777777777777778	1.0
fitness	witness	0.8571428571428572	1.0
fitter	hitter	0.8333333333333334	1.0
fitter	litter	0.8333333333333334	1.0
fitter	sitter	0.8333333333333334	1.0
fitting	flirting	0.75	1.0
fitting	hitting	0.8571428571428572	1.0
fitting	knitting	0.75	1.0
fitting	pitting	0.8571428571428572	1.0
fitting	shitting	0.75	1.0
fitting	sitting	0.8571428571428572	1.0
fitting	spitting	0.75	1.0
fittingness	fleetingness	0.75	1.0
fivepence	ninepence	0.7777777777777778	1.0
fixation	fixative	0.75	1.0
fixation	laxation	0.75	1.0
fixation	libation	0.75	1.0
fixation	ligation	0.75	1.0
fixation	luxation	0.75	1.0
fixation	nidation	0.75	1.0
fixation	taxation	0.75	1.0
fixation	vexation	0.75	1.0
fixative	fricative	0.7777777777777778	1.0
fixative	laxative	0.75	1.0
fixedness	tiredness	0.7777777777777778	1.0
fixing	fixings	0.8571428571428572	1.0
fixing	mixing	0.8333333333333334	1.0
fixture	mixture	0.8571428571428572	1.0
fizzle	sizzle	0.8333333333333334	1.0
flabbiness	flakiness	0.8	1.0
flabbiness	flashiness	0.8	1.0
flabbiness	shabbiness	0.8	1.0
flaccidity	placidity	0.8	1.0
flagellant	flagellata	0.8	1.0
flagellant	flagellate	0.8	1.0
flagellata	flagellate	0.9	1.0
flagellata	flagellation	0.75	1.0
flagellate	flagellation	0.75	1.0
flagellate	zooflagellate	0.7692307692307692	1.0
flagellation	lallation	0.75	1.0
flageolet	flagpole	0.7777777777777778	1.0
flagfish	flamefish	0.7777777777777778	1.0
flagfish	flatfish	0.875	1.0
flagfish	frogfish	0.75	1.0
flagfish	hagfish	0.75	1.0
flagging	flaming	0.75	1.0
flagging	flapping	0.75	1.0
flagging	flashing	0.75	1.0
flagging	flogging	0.875	1.0
flagging	lagging	0.875	1.0
flagging	legging	0.75	1.0
flagging	logging	0.75	1.0
flagroot	flatfoot	0.75	1.0
flagstone	gladstone	0.7777777777777778	1.0
flakiness	flashiness	0.8	1.0
flakiness	flatness	0.7777777777777778	1.0
flakiness	foaminess	0.7777777777777778	1.0
flakiness	lankiness	0.7777777777777778	1.0
flakiness	laziness	0.7777777777777778	1.0
flakiness	leakiness	0.7777777777777778	1.0
flakiness	shakiness	0.7777777777777778	1.0
flambeau	jambeau	0.75	1.0
flamboyance	flamboyant	0.8181818181818181	1.0
flamefish	flatfish	0.7777777777777778	1.0
flameflower	flamethrower	0.75	1.0
flameflower	foamflower	0.8181818181818181	1.0
flamen	flamenco	0.75	1.0
flaming	flamingo	0.875	1.0
flaming	flashing	0.75	1.0
flaming	fleming	0.8571428571428572	1.0
flaming	framing	0.8571428571428572	1.0
flaming	gleaming	0.75	1.0
flaming	inflaming	0.7777777777777778	1.0
flamingo	fleming	0.75	1.0
flamingo	framing	0.75	1.0
flammability	inflammability	0.8571428571428572	1.0
flammability	laudability	0.75	1.0
flanders	flinders	0.875	1.0
flanders	lancers	0.75	1.0
flanders	lander	0.75	1.0
flapper	flipper	0.8571428571428572	1.0
flapper	flypaper	0.75	1.0
flapper	slapper	0.8571428571428572	1.0
flapping	flashing	0.75	1.0
flapping	lapping	0.875	1.0
flapping	lapsing	0.75	1.0
flapping	mapping	0.75	1.0
flapping	tapping	0.75	1.0
flapping	wrapping	0.75	1.0
flashboard	flashboarding	0.7692307692307692	1.0
flashboard	flashcard	0.8	1.0
flashboard	splashboard	0.8181818181818181	1.0
flashboard	washboard	0.8	1.0
flasher	flashover	0.7777777777777778	1.0
flasher	lasher	0.8571428571428572	1.0
flasher	slasher	0.8571428571428572	1.0
flasher	splasher	0.75	1.0
flashiness	fleshiness	0.9	1.0
flashiness	splashiness	0.8181818181818181	1.0
flashiness	trashiness	0.8	1.0
flashing	lashing	0.875	1.0
flashing	lashings	0.75	1.0
flashing	smashing	0.75	1.0
flashing	splashing	0.7777777777777778	1.0
flashing	washing	0.75	1.0
flaskful	glassful	0.75	1.0
flatbed	flatbread	0.7777777777777778	1.0
flatbed	flathead	0.75	1.0
flatboat	flatfoot	0.75	1.0
flatbread	flatbrod	0.7777777777777778	1.0
flatbread	flathead	0.7777777777777778	1.0
flatcar	flatware	0.75	1.0
flatfish	goatfish	0.75	1.0
flathead	flinthead	0.7777777777777778	1.0
flatlet	plantlet	0.75	1.0
flatlet	platelet	0.75	1.0
flatmate	flatware	0.75	1.0
flatmate	playmate	0.75	1.0
flatness	fleetness	0.7777777777777778	1.0
flatness	gladness	0.75	1.0
flatness	lateness	0.75	1.0
flatness	laxness	0.75	1.0
flatness	neatness	0.75	1.0
flatness	patness	0.75	1.0
flatterer	flattery	0.7777777777777778	1.0
flatterer	letterer	0.7777777777777778	1.0
flatterer	litterer	0.7777777777777778	1.0
flatterer	plasterer	0.7777777777777778	1.0
flattery	flutter	0.75	1.0
flattery	latter	0.75	1.0
flattery	lottery	0.75	1.0
flattery	slattern	0.75	1.0
flatulence	flatulency	0.9	1.0
flatware	flatwork	0.75	1.0
flatware	flatworm	0.75	1.0
flatwork	flatworm	0.875	1.0
flatwork	footwork	0.75	1.0
flatwork	fretwork	0.75	1.0
flatworm	platform	0.75	1.0
flaubert	lambert	0.75	1.0
flautist	flutist	0.875	1.0
flautist	lutist	0.75	1.0
flavone	flavorer	0.75	1.0
flavor	flavorer	0.75	1.0
flavor	flavour	0.8571428571428572	1.0
flavorer	flavour	0.75	1.0
flavorer	flavourer	0.8888888888888888	1.0
flavorer	laborer	0.75	1.0
flavoring	flavouring	0.9	1.0
flavoring	flooring	0.7777777777777778	1.0
flavoring	savoring	0.7777777777777778	1.0
flavorlessness	flavourlessness	0.9333333333333333	1.0
flavorlessness	flawlessness	0.7857142857142857	1.0
flavorlessness	savorlessness	0.8571428571428572	1.0
flavorlessness	savourlessness	0.7857142857142857	1.0
flavorsomeness	flavoursomeness	0.9333333333333333	1.0
flavour	flavourer	0.7777777777777778	1.0
flavourer	labourer	0.7777777777777778	1.0
flavouring	savouring	0.8	1.0
flavourlessness	savorlessness	0.8	1.0
flavourlessness	savourlessness	0.8666666666666667	1.0
flawlessness	lawlessness	0.9166666666666666	1.0
flaxedil	flexeril	0.75	1.0
fleabag	fleabane	0.75	1.0
fleawort	leadwort	0.75	1.0
flection	flexion	0.75	1.0
flection	fraction	0.75	1.0
flection	friction	0.75	1.0
flection	function	0.75	1.0
flection	inflection	0.8	1.0
flection	plectron	0.75	1.0
flection	reflection	0.8	1.0
flection	section	0.75	1.0
flection	selection	0.7777777777777778	1.0
fledgeling	fledgling	0.9	1.0
fleetingness	fleetness	0.75	1.0
fleetingness	lastingness	0.75	1.0
fleetingness	pleasingness	0.75	1.0
fleetingness	teemingness	0.75	1.0
fleetness	sleekness	0.7777777777777778	1.0
fleetness	sweetness	0.7777777777777778	1.0
fleming	gleaming	0.75	1.0
fleshiness	freshness	0.8	1.0
fletcher	lecher	0.75	1.0
fletcher	sketcher	0.75	1.0
flexibility	illegibility	0.75	1.0
flexibility	inflexibility	0.8461538461538461	1.0
flexibility	legibility	0.8181818181818181	1.0
flexibleness	inflexibleness	0.8571428571428572	1.0
flexion	fluxion	0.8571428571428572	1.0
flexion	inflexion	0.7777777777777778	1.0
flexion	reflexion	0.7777777777777778	1.0
flexor	plexor	0.8333333333333334	1.0
flicker	slicker	0.8571428571428572	1.0
flight	fright	0.8333333333333334	1.0
flight	plight	0.8333333333333334	1.0
flight	slight	0.8333333333333334	1.0
flightiness	knightliness	0.75	1.0
flightiness	lightness	0.8181818181818181	1.0
flightiness	mightiness	0.8181818181818181	1.0
flightiness	slightness	0.8181818181818181	1.0
flightiness	weightiness	0.8181818181818181	1.0
flimsiness	sliminess	0.8	1.0
flinders	flindersia	0.8	1.0
flinders	glanders	0.75	1.0
flinders	lindera	0.75	1.0
flindosa	flindosy	0.875	1.0
flipper	flypaper	0.75	1.0
flipper	frippery	0.75	1.0
flipper	slipper	0.8571428571428572	1.0
flirtation	floatation	0.8	1.0
flirtation	flotation	0.8	1.0
flirting	floating	0.75	1.0
flirting	fluting	0.75	1.0
flirting	listing	0.75	1.0
flirting	shirting	0.75	1.0
floatation	flotation	0.9	1.0
floater	flouter	0.8571428571428572	1.0
floating	flogging	0.75	1.0
floating	flooding	0.75	1.0
floating	flooring	0.75	1.0
floating	flowing	0.75	1.0
floating	footing	0.75	1.0
floating	loading	0.75	1.0
floating	loafing	0.75	1.0
floating	loaning	0.75	1.0
floating	locating	0.75	1.0
floating	looting	0.75	1.0
floating	plating	0.75	1.0
floating	pleating	0.75	1.0
floating	slating	0.75	1.0
flocculation	fluctuation	0.75	1.0
flocculation	formulation	0.75	1.0
flocculation	inoculation	0.75	1.0
flocculation	inosculation	0.75	1.0
flocculation	occultation	0.75	1.0
flocculation	occupation	0.75	1.0
flocculation	osculation	0.75	1.0
floccule	locule	0.75	1.0
flogger	logger	0.8571428571428572	1.0
flogger	slogger	0.8571428571428572	1.0
flogging	flowing	0.75	1.0
flogging	forging	0.75	1.0
flogging	jogging	0.75	1.0
flogging	lodging	0.75	1.0
flogging	logging	0.875	1.0
flogging	longing	0.75	1.0
flooding	flowing	0.75	1.0
flooding	folding	0.75	1.0
flooding	loading	0.75	1.0
flooding	looking	0.75	1.0
flooding	looting	0.75	1.0
flooding	plodding	0.75	1.0
floorboard	footboard	0.8	1.0
flooring	florin	0.75	1.0
flooring	flowering	0.7777777777777778	1.0
flooring	flowing	0.75	1.0
flooring	fluorine	0.75	1.0
flooring	footing	0.75	1.0
flooring	looking	0.75	1.0
flooring	looping	0.75	1.0
flooring	looting	0.75	1.0
flooring	mooring	0.75	1.0
florence	flounce	0.75	1.0
florescence	fluoresceine	0.75	1.0
florescence	fluorescence	0.9166666666666666	1.0
florescence	inflorescence	0.8461538461538461	1.0
floret	florey	0.8333333333333334	1.0
floret	floweret	0.75	1.0
floriculture	horticulture	0.75	1.0
floriculture	sericulture	0.75	1.0
florida	floridian	0.7777777777777778	1.0
floridian	floridity	0.7777777777777778	1.0
floridity	fluidity	0.7777777777777778	1.0
floridness	fluidness	0.8	1.0
floridness	luridness	0.8	1.0
florin	florio	0.8333333333333334	1.0
florin	fluorine	0.75	1.0
florist	flourish	0.75	1.0
flotation	location	0.7777777777777778	1.0
flotation	notation	0.7777777777777778	1.0
flotation	potation	0.7777777777777778	1.0
flotation	quotation	0.7777777777777778	1.0
flotation	rotation	0.7777777777777778	1.0
flounce	flounder	0.75	1.0
flounder	flouter	0.75	1.0
flounder	founder	0.875	1.0
flounder	lounger	0.75	1.0
flounder	plunder	0.75	1.0
flounder	pounder	0.75	1.0
flounder	rounder	0.75	1.0
flounder	sounder	0.75	1.0
flower	floweret	0.75	1.0
flower	follower	0.75	1.0
flower	glower	0.8333333333333334	1.0
flower	plower	0.8333333333333334	1.0
flowerbed	floweret	0.7777777777777778	1.0
floweret	flowerpot	0.7777777777777778	1.0
flowering	flowing	0.7777777777777778	1.0
flowering	lowering	0.8888888888888888	1.0
flowing	following	0.7777777777777778	1.0
flowing	plowing	0.8571428571428572	1.0
flowing	slowing	0.8571428571428572	1.0
fluegelhorn	flugelhorn	0.9090909090909091	1.0
fluffiness	huffiness	0.8	1.0
fluffiness	puffiness	0.8	1.0
fluffiness	stuffiness	0.8	1.0
fluidity	lucidity	0.75	1.0
fluidness	gluiness	0.7777777777777778	1.0
fluidness	lucidness	0.7777777777777778	1.0
fluidness	luridness	0.7777777777777778	1.0
flummery	mummery	0.75	1.0
flummery	plumbery	0.75	1.0
flunkey	flunky	0.8571428571428572	1.0
fluorescein	fluoresceine	0.9166666666666666	1.0
fluorescein	fluorescence	0.75	1.0
fluorescein	fluorescent	0.8181818181818181	1.0
fluoresceine	fluorescence	0.8333333333333334	1.0
fluoresceine	fluorescent	0.8333333333333334	1.0
fluorescence	fluorescent	0.8333333333333334	1.0
fluorescence	inflorescence	0.7692307692307692	1.0
fluoridation	fluoridisation	0.8571428571428572	1.0
fluoridation	fluoridization	0.8571428571428572	1.0
fluoridation	lubrication	0.75	1.0
fluoride	fluorine	0.875	1.0
fluoride	fluorite	0.875	1.0
fluoridisation	fluoridization	0.9285714285714286	1.0
fluorine	fluorite	0.875	1.0
fluorocarbon	perfluorocarbon	0.8	1.0
fluoroscope	fluoroscopy	0.9090909090909091	1.0
fluphenazine	perphenazine	0.75	1.0
flurazepam	lorazepam	0.8	1.0
flurry	slurry	0.8333333333333334	1.0
fluster	flutter	0.8571428571428572	1.0
fluster	luster	0.8571428571428572	1.0
fluting	luting	0.8571428571428572	1.0
flutist	lutist	0.8571428571428572	1.0
flutter	splutter	0.75	1.0
fluttering	lettering	0.8	1.0
fluttering	muttering	0.8	1.0
fluttering	sputtering	0.8	1.0
fluvastatin	lovastatin	0.8181818181818181	1.0
flybridge	muybridge	0.7777777777777778	1.0
flying	frying	0.8333333333333334	1.0
foaminess	fogginess	0.7777777777777778	1.0
foaminess	foxiness	0.7777777777777778	1.0
foaminess	gaminess	0.7777777777777778	1.0
foaminess	hoariness	0.7777777777777778	1.0
foaminess	roominess	0.7777777777777778	1.0
foaminess	soapiness	0.7777777777777778	1.0
focalisation	focalization	0.9166666666666666	1.0
focalisation	foliation	0.75	1.0
focalisation	formalisation	0.8461538461538461	1.0
focalisation	formalization	0.7692307692307692	1.0
focalisation	fossilisation	0.7692307692307692	1.0
focalisation	globalisation	0.7692307692307692	1.0
focalisation	idealisation	0.75	1.0
focalisation	legalisation	0.75	1.0
focalisation	localisation	0.9166666666666666	1.0
focalisation	localization	0.8333333333333334	1.0
focalisation	mobilisation	0.75	1.0
focalisation	moralisation	0.8333333333333334	1.0
focalisation	moralization	0.75	1.0
focalisation	nasalisation	0.75	1.0
focalisation	normalisation	0.7692307692307692	1.0
focalisation	novelisation	0.75	1.0
focalisation	penalisation	0.75	1.0
focalisation	polarisation	0.75	1.0
focalisation	realisation	0.75	1.0
focalisation	socialisation	0.8461538461538461	1.0
focalisation	socialization	0.7692307692307692	1.0
focalisation	solarisation	0.75	1.0
focalisation	vitalisation	0.75	1.0
focalisation	vocalisation	0.9166666666666666	1.0
focalisation	vocalization	0.8333333333333334	1.0
focalization	foliation	0.75	1.0
focalization	formalisation	0.7692307692307692	1.0
focalization	formalization	0.8461538461538461	1.0
focalization	fossilization	0.7692307692307692	1.0
focalization	globalization	0.7692307692307692	1.0
focalization	idealization	0.75	1.0
focalization	legalization	0.75	1.0
focalization	localisation	0.8333333333333334	1.0
focalization	localization	0.9166666666666666	1.0
focalization	mobilization	0.75	1.0
focalization	moralisation	0.75	1.0
focalization	moralization	0.8333333333333334	1.0
focalization	nasalization	0.75	1.0
focalization	normalization	0.7692307692307692	1.0
focalization	novelization	0.75	1.0
focalization	penalization	0.75	1.0
focalization	polarization	0.75	1.0
focalization	realization	0.75	1.0
focalization	socialisation	0.7692307692307692	1.0
focalization	socialization	0.8461538461538461	1.0
focalization	solarization	0.75	1.0
focalization	topicalization	0.7857142857142857	1.0
focalization	vitalization	0.75	1.0
focalization	vocalisation	0.8333333333333334	1.0
focalization	vocalization	0.9166666666666666	1.0
focusing	focussing	0.8888888888888888	1.0
focusing	housing	0.75	1.0
focusing	refocusing	0.8	1.0
focusing	rousing	0.75	1.0
focusing	sousing	0.75	1.0
fodder	folder	0.8333333333333334	1.0
foeman	foreman	0.8571428571428572	1.0
foetology	oenology	0.7777777777777778	1.0
foetology	ontology	0.7777777777777778	1.0
foetology	otology	0.7777777777777778	1.0
foetology	poenology	0.7777777777777778	1.0
foetometry	optometry	0.8	1.0
foetoprotein	haemoprotein	0.75	1.0
foetoprotein	hemoprotein	0.75	1.0
foetoprotein	iodoprotein	0.75	1.0
foetoscope	foetoscopy	0.9	1.0
foetoscope	otoscope	0.8	1.0
fogginess	foxiness	0.7777777777777778	1.0
fogginess	grogginess	0.8	1.0
fogginess	logginess	0.8888888888888888	1.0
fogginess	loginess	0.7777777777777778	1.0
fogginess	mugginess	0.7777777777777778	1.0
fogginess	smogginess	0.8	1.0
fogginess	sogginess	0.8888888888888888	1.0
foghorn	longhorn	0.75	1.0
foiling	fondling	0.75	1.0
foiling	soiling	0.8571428571428572	1.0
foiling	spoiling	0.75	1.0
folder	folderal	0.75	1.0
folder	folderol	0.75	1.0
folder	holder	0.8333333333333334	1.0
folder	polder	0.8333333333333334	1.0
folder	solder	0.8333333333333334	1.0
folderal	folderol	0.875	1.0
folding	fondling	0.75	1.0
folding	fording	0.8571428571428572	1.0
folding	founding	0.75	1.0
folding	golding	0.8571428571428572	1.0
folding	holding	0.8571428571428572	1.0
folding	infolding	0.7777777777777778	1.0
folding	molding	0.8571428571428572	1.0
folding	moulding	0.75	1.0
folding	scolding	0.75	1.0
folding	unfolding	0.7777777777777778	1.0
foldout	holdout	0.8571428571428572	1.0
foliation	formation	0.7777777777777778	1.0
foliation	solvation	0.7777777777777778	1.0
foliation	spoliation	0.8	1.0
foliation	volition	0.7777777777777778	1.0
folium	lolium	0.8333333333333334	1.0
follicle	pellicle	0.75	1.0
folliculitis	funiculitis	0.75	1.0
follower	followers	0.8888888888888888	1.0
follower	followup	0.75	1.0
follower	rollover	0.75	1.0
following	mellowing	0.7777777777777778	1.0
fomentation	fragmentation	0.7692307692307692	1.0
fomentation	lamentation	0.8181818181818181	1.0
fomentation	lamentations	0.75	1.0
fomentation	mentation	0.8181818181818181	1.0
fomentation	pigmentation	0.75	1.0
fomentation	potentiation	0.75	1.0
fomentation	segmentation	0.75	1.0
fomenter	forester	0.75	1.0
fomenter	lamenter	0.75	1.0
fomenter	tormenter	0.7777777777777778	1.0
fomite	somite	0.8333333333333334	1.0
fondling	foundling	0.8888888888888888	1.0
fondling	funding	0.75	1.0
fondling	handling	0.75	1.0
fondling	kindling	0.75	1.0
fondness	foulness	0.75	1.0
fondness	foundress	0.7777777777777778	1.0
fondness	foxiness	0.75	1.0
fondness	goodness	0.75	1.0
fondness	kindness	0.75	1.0
fondness	longness	0.75	1.0
fondness	loudness	0.75	1.0
fondness	oddness	0.75	1.0
fondness	oldness	0.75	1.0
fondness	oneness	0.75	1.0
fondness	roundness	0.7777777777777778	1.0
fondness	soundness	0.7777777777777778	1.0
fontanel	fontanelle	0.8	1.0
fontanel	fontanne	0.75	1.0
foolishness	foppishness	0.8181818181818181	1.0
footage	footrace	0.75	1.0
footage	frontage	0.75	1.0
footage	rootage	0.8571428571428572	1.0
football	footballer	0.8	1.0
football	footbath	0.75	1.0
football	footfall	0.875	1.0
football	foothill	0.75	1.0
football	footstall	0.7777777777777778	1.0
football	footwall	0.875	1.0
football	goofball	0.75	1.0
football	softball	0.75	1.0
footbath	footpath	0.875	1.0
footboard	outboard	0.7777777777777778	1.0
footer	footgear	0.75	1.0
footer	footwear	0.75	1.0
footer	foster	0.8333333333333334	1.0
footer	hooter	0.8333333333333334	1.0
footer	looter	0.8333333333333334	1.0
footer	rooter	0.8333333333333334	1.0
footfall	footfault	0.7777777777777778	1.0
footfall	foothill	0.75	1.0
footfall	footstall	0.7777777777777778	1.0
footfall	footwall	0.875	1.0
footfall	outfall	0.75	1.0
footgear	footwear	0.875	1.0
foothill	foothold	0.75	1.0
foothill	footwall	0.75	1.0
footing	frosting	0.75	1.0
footing	looting	0.8571428571428572	1.0
footing	rooting	0.8571428571428572	1.0
footing	shooting	0.75	1.0
footman	footmark	0.75	1.0
footmark	footwork	0.75	1.0
footmark	postmark	0.75	1.0
footpad	footpath	0.75	1.0
footpath	footplate	0.7777777777777778	1.0
footplate	hotplate	0.7777777777777778	1.0
footprint	hoofprint	0.7777777777777778	1.0
footrest	forest	0.75	1.0
footrest	fortress	0.75	1.0
footstall	footstool	0.7777777777777778	1.0
footstall	footwall	0.7777777777777778	1.0
footstall	frontstall	0.8	1.0
footstall	rootstalk	0.7777777777777778	1.0
footwork	fretwork	0.75	1.0
footwork	outwork	0.75	1.0
footwork	woodwork	0.75	1.0
foppishness	snappishness	0.75	1.0
foppishness	uppishness	0.8181818181818181	1.0
forage	forager	0.8571428571428572	1.0
forager	forger	0.8571428571428572	1.0
foraging	fording	0.75	1.0
foraging	forewing	0.75	1.0
foraging	forging	0.875	1.0
foraging	forgoing	0.75	1.0
foraging	forking	0.75	1.0
foraging	forsaking	0.7777777777777778	1.0
foraging	framing	0.75	1.0
foraminifer	foraminifera	0.9166666666666666	1.0
forbear	forebear	0.875	1.0
forcefulness	forgetfulness	0.8461538461538461	1.0
forcefulness	fretfulness	0.75	1.0
forcefulness	gracefulness	0.75	1.0
forcefulness	hopefulness	0.75	1.0
forcefulness	mercifulness	0.75	1.0
forcefulness	peacefulness	0.75	1.0
forcefulness	ruefulness	0.75	1.0
forcefulness	woefulness	0.75	1.0
forcemeat	horsemeat	0.7777777777777778	1.0
fording	forging	0.8571428571428572	1.0
fording	forgoing	0.75	1.0
fording	forking	0.8571428571428572	1.0
fording	founding	0.75	1.0
fording	wording	0.8571428571428572	1.0
forearm	forepart	0.75	1.0
forebear	forehead	0.75	1.0
forecast	forecaster	0.8	1.0
forecast	forecastle	0.8	1.0
forecast	forest	0.75	1.0
forecast	foretaste	0.7777777777777778	1.0
forecast	wormcast	0.75	1.0
forecaster	forecastle	0.8	1.0
forecaster	forester	0.8	1.0
forecaster	foretaste	0.8	1.0
forecaster	noreaster	0.8	1.0
forecasting	recasting	0.8181818181818181	1.0
foredeck	forelock	0.75	1.0
forefather	foremother	0.8	1.0
forefoot	forefront	0.7777777777777778	1.0
forefoot	forenoon	0.75	1.0
forefoot	harefoot	0.75	1.0
forefront	storefront	0.8	1.0
foreground	foregrounding	0.7692307692307692	1.0
forehead	horsehead	0.7777777777777778	1.0
forehead	sorehead	0.875	1.0
forelady	foreland	0.75	1.0
foreland	foreman	0.75	1.0
foreland	homeland	0.75	1.0
foreland	ireland	0.75	1.0
foreland	portland	0.75	1.0
forelock	foreshock	0.7777777777777778	1.0
foreman	foremast	0.75	1.0
foreman	forewoman	0.7777777777777778	1.0
foreman	horseman	0.75	1.0
foreman	norseman	0.75	1.0
foremanship	horsemanship	0.8333333333333334	1.0
foremanship	workmanship	0.8181818181818181	1.0
foremast	forest	0.75	1.0
foreordination	preordination	0.8571428571428572	1.0
forepart	forepaw	0.75	1.0
forepaw	foreplay	0.75	1.0
foreplay	forestay	0.75	1.0
