w1	w2	editsim
expedience	experience	0.9
expediency	inexpedience	0.75
expediency	expedient	0.8
expediency	experience	0.8
expediency	inexpediency	0.8333333333333334
expedient	experiment	0.8
expedition	exposition	0.8
expeditiousness	repetitiousness	0.8
expelling	expending	0.7777777777777778
expelling	spelling	0.7777777777777778
expender	expense	0.75
expender	spender	0.75
expender	expounder	0.7777777777777778
expending	expunging	0.7777777777777778
expending	spending	0.7777777777777778
expending	upending	0.7777777777777778
expending	expounding	0.8
expensiveness	intensiveness	0.7692307692307692
expensiveness	offensiveness	0.7692307692307692
expensiveness	responsiveness	0.7857142857142857
expensiveness	pensiveness	0.8461538461538461
expensiveness	expressiveness	0.8571428571428572
expensiveness	inexpensiveness	0.8666666666666667
expensiveness	extensiveness	0.9230769230769231
experience	experimenter	0.75
experience	inexpedience	0.75
experience	inexperience	0.8333333333333334
experiment	experimenter	0.8333333333333334
experimentalism	experimentation	0.8
experimentation	hyperalimentation	0.7647058823529411
experimentation	hyperpigmentation	0.7647058823529411
experimenter	perimeter	0.75
expert	export	0.8333333333333334
expertness	pertness	0.8
expiation	exploitation	0.75
expiation	exudation	0.7777777777777778
expiation	explication	0.8181818181818181
expiation	expiration	0.9
expiration	exploitation	0.75
expiration	perspiration	0.75
expiration	explication	0.8181818181818181
expiration	exploration	0.8181818181818181
expiration	exportation	0.8181818181818181
expiration	expurgation	0.8181818181818181
expiration	extirpation	0.8181818181818181
expiration	respiration	0.8181818181818181
explanandum	explicandum	0.8181818181818181
explanation	exploitation	0.75
explanation	implantation	0.75
explanation	explication	0.8181818181818181
explanation	exploration	0.8181818181818181
explanation	planation	0.8181818181818181
expletive	explosive	0.7777777777777778
explication	supplication	0.75
explication	reduplication	0.7692307692307692
explication	sexploitation	0.7692307692307692
explication	exploration	0.8181818181818181
explication	extrication	0.8181818181818181
explication	implication	0.8181818181818181
explication	plication	0.8181818181818181
explication	replication	0.8181818181818181
explication	exploitation	0.8333333333333334
explicitness	illicitness	0.75
explicitness	licitness	0.75
explicitness	implicitness	0.8333333333333334
explicitness	inexplicitness	0.8571428571428572
exploit	exploiter	0.7777777777777778
exploitation	exultation	0.75
exploitation	overexploitation	0.75
exploitation	exploration	0.8333333333333334
exploitation	exportation	0.8333333333333334
exploitation	sexploitation	0.9230769230769231
exploiter	explorer	0.7777777777777778
exploiter	exporter	0.7777777777777778
exploration	expropriation	0.7692307692307692
exploration	sexploitation	0.7692307692307692
exploration	exportation	0.8181818181818181
explorer	exporter	0.75
explosion	explosive	0.7777777777777778
explosion	expulsion	0.7777777777777778
explosion	implosion	0.7777777777777778
explosion	plosion	0.7777777777777778
explosive	plosive	0.7777777777777778
exponent	opponent	0.75
exponentiation	potentiation	0.7857142857142857
export	exporter	0.75
exportation	expostulation	0.7692307692307692
exportation	expropriation	0.7692307692307692
exportation	sexploitation	0.7692307692307692
exportation	teleportation	0.7692307692307692
exportation	expurgation	0.8181818181818181
exportation	importation	0.8181818181818181
exporter	importer	0.75
exporter	porter	0.75
exporter	reporter	0.75
exporting	importing	0.7777777777777778
exporting	reporting	0.7777777777777778
expose	exposure	0.75
exposition	redeposition	0.75
exposition	reimposition	0.75
exposition	expositor	0.8
exposition	imposition	0.8
exposition	opposition	0.8
exposition	position	0.8
exposition	reposition	0.8
expostulation	postulation	0.8461538461538461
expounder	pounder	0.7777777777777778
expounder	tenpounder	0.8
expounding	expunging	0.8
expounding	impounding	0.8
expounding	pounding	0.8
expression	expressionism	0.7692307692307692
expression	expressionist	0.7692307692307692
expression	impression	0.8
expression	oppression	0.8
expression	repression	0.8
expressionism	impressionist	0.7692307692307692
expressionism	neoexpressionism	0.8125
expressionism	impressionism	0.8461538461538461
expressionism	expressionist	0.9230769230769231
expressionist	neoexpressionism	0.75
expressionist	impressionism	0.7692307692307692
expressionist	impressionist	0.8461538461538461
expressiveness	extensiveness	0.7857142857142857
expressiveness	impressiveness	0.8571428571428572
expressiveness	oppressiveness	0.8571428571428572
expulsion	impulsion	0.7777777777777778
expulsion	repulsion	0.7777777777777778
expunction	extinction	0.8
expurgation	expurgator	0.8181818181818181
expurgation	purgation	0.8181818181818181
exquisiteness	requisiteness	0.8461538461538461
extemporisation	exteriorization	0.8
extemporisation	exteriorisation	0.8666666666666667
extemporisation	extemporization	0.9333333333333333
extemporization	exteriorisation	0.8
extemporization	exteriorization	0.8666666666666667
extension	extensor	0.7777777777777778
extension	extrusion	0.7777777777777778
extension	intension	0.7777777777777778
extension	tension	0.7777777777777778
extensiveness	offensiveness	0.7692307692307692
extensiveness	pensiveness	0.7692307692307692
extensiveness	retentiveness	0.7692307692307692
extensiveness	inexpensiveness	0.8
extensiveness	intensiveness	0.8461538461538461
extensor	exterior	0.75
extensor	tensor	0.75
exterior	interior	0.75
exteriorisation	externalisation	0.8
exteriorisation	terrorisation	0.8
exteriorisation	exteriorization	0.9333333333333333
exteriorization	externalization	0.8
exteriorization	terrorization	0.8
extermination	predetermination	0.75
extermination	extrication	0.7692307692307692
extermination	germination	0.7692307692307692
extermination	redetermination	0.8
extermination	exterminator	0.8461538461538461
extermination	termination	0.8461538461538461
exterminator	terminator	0.8333333333333334
extern	external	0.75
externalisation	sectionalisation	0.75
externalisation	internalization	0.8
externalisation	lateralisation	0.8
externalisation	materialisation	0.8
externalisation	internalisation	0.8666666666666667
externalisation	externalization	0.9333333333333333
externality	internality	0.8181818181818181
externalization	sectionalization	0.75
externalization	internalisation	0.8
externalization	lateralization	0.8
externalization	materialization	0.8
externalization	internalization	0.8666666666666667
exteroception	interception	0.7692307692307692
exteroception	exteroceptor	0.8461538461538461
exteroception	interoception	0.8461538461538461
exteroceptor	interceptor	0.75
exteroceptor	interoceptor	0.8333333333333334
extinction	extraction	0.8
extinguisher	extinguishing	0.7692307692307692
extoller	toller	0.75
extortion	extortionist	0.75
extortion	extortioner	0.8181818181818181
extortioner	extortionist	0.75
extract	extractor	0.7777777777777778
extraction	extractor	0.8
extraction	retraction	0.8
extraction	traction	0.8
extraction	extradition	0.8181818181818181
extraction	extrication	0.8181818181818181
extractor	retractor	0.7777777777777778
extractor	tractor	0.7777777777777778
extradition	tradition	0.8181818181818181
extrados	intrados	0.75
extraneousness	outrageousness	0.7857142857142857
extrapolation	extravasation	0.7692307692307692
extravagance	extravaganza	0.8333333333333334
extravagance	extravagancy	0.9166666666666666
extravagancy	extravaganza	0.8333333333333334
extravasation	intravasation	0.8461538461538461
extraversion	introversion	0.75
extraversion	retroversion	0.75
extraversion	extroversion	0.9166666666666666
extravert	extrovert	0.8888888888888888
extreme	extremum	0.75
extremism	extremity	0.7777777777777778
extremism	extremum	0.7777777777777778
extremism	extremist	0.8888888888888888
extremist	extremity	0.7777777777777778
extrication	metrication	0.8181818181818181
extroversion	introversion	0.8333333333333334
extroversion	retroversion	0.8333333333333334
extrovert	introvert	0.7777777777777778
extrusion	intrusion	0.7777777777777778
exudation	oxidation	0.7777777777777778
exudation	sudation	0.7777777777777778
exudation	exultation	0.8
eyebath	eyepatch	0.75
eyedness	redness	0.75
eyeglass	eyelash	0.75
eyeglass	ryegrass	0.75
eyeglass	eyeglasses	0.8
eyelash	eyewash	0.8571428571428572
eyelessness	fearlessness	0.75
eyelessness	fecklessness	0.75
eyelessness	heedlessness	0.75
eyelessness	helplessness	0.75
eyelessness	homelessness	0.75
eyelessness	hopelessness	0.75
eyelessness	lifelessness	0.75
eyelessness	namelessness	0.75
eyelessness	recklessness	0.75
eyelessness	restlessness	0.75
eyelessness	selflessness	0.75
eyelessness	timelessness	0.75
eyelessness	tirelessness	0.75
eyelessness	nervelessness	0.7692307692307692
eyelessness	senselessness	0.7692307692307692
eyelessness	uselessness	0.8181818181818181
eyeliner	myeline	0.75
eyeshade	eyeshadow	0.7777777777777778
eyeshot	eyespot	0.8571428571428572
ezechiel	ezekiel	0.75
ezekias	hezekiah	0.75
fabaceae	fucaceae	0.75
fabaceae	taxaceae	0.75
fabaceae	fagaceae	0.875
fabian	fabiana	0.8571428571428572
fabrication	fibrillation	0.75
fabrication	prefabrication	0.7857142857142857
fabrication	fabricator	0.8181818181818181
fabrication	imbrication	0.8181818181818181
fabrication	lubrication	0.8181818181818181
fabrication	refabrication	0.8461538461538461
fabricator	lubricator	0.8
fabulist	fatalist	0.75
fabulist	fauvist	0.75
faceplate	nameplate	0.7777777777777778
facetiousness	fatuousness	0.7692307692307692
facetiousness	licentiousness	0.7857142857142857
facetiousness	fractiousness	0.8461538461538461
facilitation	felicitation	0.75
facilitation	filiation	0.75
facilitation	focalisation	0.75
facilitation	focalization	0.75
facilitation	jactitation	0.75
facilitation	pacification	0.75
facilitation	vacillation	0.75
facilitation	facilitator	0.8333333333333334
facility	faculty	0.75
facility	fatality	0.75
facility	futility	0.75
facility	fragility	0.7777777777777778
facility	gracility	0.7777777777777778
facility	tactility	0.7777777777777778
facing	fading	0.8333333333333334
facing	lacing	0.8333333333333334
facing	pacing	0.8333333333333334
facing	racing	0.8333333333333334
faction	falchion	0.75
faction	flection	0.75
faction	friction	0.75
faction	function	0.75
faction	inaction	0.75
faction	reaction	0.75
faction	sanction	0.75
faction	traction	0.75
faction	vacation	0.75
faction	olfaction	0.7777777777777778
faction	fiction	0.8571428571428572
faction	fraction	0.875
factor	factory	0.8571428571428572
factorial	factoring	0.7777777777777778
factorial	pictorial	0.7777777777777778
factoring	faltering	0.7777777777777778
factorisation	motorisation	0.7692307692307692
factorisation	vacuolisation	0.7692307692307692
factorisation	vaporisation	0.7692307692307692
factorisation	factorization	0.9230769230769231
factorization	motorization	0.7692307692307692
factorization	vacuolization	0.7692307692307692
factorization	vaporization	0.7692307692307692
factuality	fatality	0.8
facula	fecula	0.8333333333333334
facula	macula	0.8333333333333334
fading	lading	0.8333333333333334
fading	wading	0.8333333333333334
faecalith	fecalith	0.8888888888888888
faeces	fasces	0.8333333333333334
faeces	fauces	0.8333333333333334
faeroes	faroes	0.8571428571428572
faeroes	faeroese	0.875
faeroese	faroes	0.75
faeroese	faroese	0.875
fagaceae	fucaceae	0.75
fagaceae	taxaceae	0.75
faggot	maggot	0.8333333333333334
faggoting	fagoting	0.8888888888888888
fagoting	farting	0.75
fagoting	fasting	0.75
fagoting	faulting	0.75
fagoting	fighting	0.75
fagoting	footing	0.75
faience	patience	0.75
faience	salience	0.75
faience	sapience	0.75
faience	faineance	0.7777777777777778
failing	faulting	0.75
failing	trailing	0.75
failing	filing	0.8571428571428572
failing	foiling	0.8571428571428572
failing	mailing	0.8571428571428572
failing	railing	0.8571428571428572
failing	sailing	0.8571428571428572
failing	tailing	0.8571428571428572
failing	wailing	0.8571428571428572
faineance	finance	0.7777777777777778
faintheartedness	hardheartedness	0.75
faintheartedness	lightheartedness	0.75
faintheartedness	softheartedness	0.75
faintheartedness	stoutheartedness	0.75
faintheartedness	warmheartedness	0.75
faintheartedness	kindheartedness	0.8125
faintness	fairness	0.7777777777777778
faintness	fastness	0.7777777777777778
faintness	fatness	0.7777777777777778
faintness	fineness	0.7777777777777778
faintness	fitness	0.7777777777777778
faintness	gauntness	0.7777777777777778
faintness	raininess	0.7777777777777778
faintness	quaintness	0.8
fairness	fastness	0.75
fairness	fatness	0.75
fairness	firmness	0.75
fairness	fitness	0.75
fairness	harness	0.75
fairness	frailness	0.7777777777777778
fairness	hairiness	0.7777777777777778
fairness	unfairness	0.8
fairness	farness	0.875
fairway	stairway	0.75
fairyland	farmland	0.7777777777777778
fairyland	maryland	0.7777777777777778
faithfulness	fretfulness	0.75
faithfulness	fruitfulness	0.75
faithfulness	gainfulness	0.75
faithfulness	hatefulness	0.75
faithfulness	mirthfulness	0.75
faithfulness	painfulness	0.75
faithfulness	ruthfulness	0.75
faithfulness	slothfulness	0.75
faithfulness	spitefulness	0.75
faithfulness	tactfulness	0.75
faithfulness	tastefulness	0.75
faithfulness	truthfulness	0.75
faithfulness	wastefulness	0.75
faithfulness	watchfulness	0.75
faithfulness	wishfulness	0.75
faithfulness	youthfulness	0.75
faithfulness	frightfulness	0.7692307692307692
faithfulness	healthfulness	0.7692307692307692
faithfulness	fitfulness	0.8333333333333334
faithfulness	unfaithfulness	0.8571428571428572
faithlessness	faultlessness	0.7692307692307692
faithlessness	fruitlessness	0.7692307692307692
faithlessness	hairlessness	0.7692307692307692
faithlessness	pitilessness	0.7692307692307692
faithlessness	ruthlessness	0.7692307692307692
faithlessness	tactlessness	0.7692307692307692
faithlessness	tastelessness	0.7692307692307692
faithlessness	worthlessness	0.7692307692307692
falafel	felafel	0.8571428571428572
falanga	galangal	0.75
falanga	falange	0.8571428571428572
falanga	malanga	0.8571428571428572
falange	flange	0.8571428571428572
falangist	phalangist	0.8
falchion	falcon	0.75
falchion	fashion	0.75
falchion	halcion	0.75
falcon	falconer	0.75
falcon	falconry	0.75
falconer	falconry	0.75
falconer	falkner	0.75
falconidae	salmonidae	0.8
falderol	folderal	0.75
falderol	folderol	0.875
falkner	faulkner	0.875
fallaciousness	fugaciousness	0.7857142857142857
fallaciousness	maliciousness	0.7857142857142857
fallaciousness	rapaciousness	0.7857142857142857
fallaciousness	sagaciousness	0.7857142857142857
fallaciousness	salaciousness	0.8571428571428572
fallacy	fallback	0.75
fallback	fatback	0.75
fallback	halfback	0.75
fallback	pullback	0.75
fallback	rollback	0.75
fallback	tailback	0.75
fallback	fullback	0.875
fallboard	millboard	0.7777777777777778
fallboard	tailboard	0.7777777777777778
fallboard	wallboard	0.8888888888888888
faller	falter	0.8333333333333334
faller	feller	0.8333333333333334
faller	filler	0.8333333333333334
faller	fuller	0.8333333333333334
faller	waller	0.8333333333333334
fallibility	frangibility	0.75
fallibility	malleability	0.75
fallibility	gullibility	0.8181818181818181
fallibility	infallibility	0.8461538461538461
fallopio	fallopius	0.7777777777777778
fallot	fallow	0.8333333333333334
fallot	fallout	0.8571428571428572
fallow	fellow	0.8333333333333334
fallow	mallow	0.8333333333333334
fallow	sallow	0.8333333333333334
fallow	tallow	0.8333333333333334
fallow	wallow	0.8333333333333334
falseness	fastness	0.7777777777777778
falseness	haleness	0.7777777777777778
falseness	maleness	0.7777777777777778
falseness	paleness	0.7777777777777778
falsetto	palmetto	0.75
falsification	fortification	0.7692307692307692
falsification	jollification	0.7692307692307692
falsification	magnification	0.7692307692307692
falsification	mollification	0.7692307692307692
falsification	nazification	0.7692307692307692
falsification	nullification	0.7692307692307692
falsification	ossification	0.7692307692307692
falsification	pacification	0.7692307692307692
falsification	qualification	0.7692307692307692
falsification	ramification	0.7692307692307692
falsification	ratification	0.7692307692307692
falsification	versification	0.7692307692307692
falsification	vilification	0.7692307692307692
falsification	gasification	0.8461538461538461
falstaff	flagstaff	0.7777777777777778
falter	filter	0.8333333333333334
falter	halter	0.8333333333333334
falter	salter	0.8333333333333334
falter	walter	0.8333333333333334
faltering	fastening	0.7777777777777778
faltering	festering	0.7777777777777778
faltering	fostering	0.7777777777777778
faltering	mastering	0.7777777777777778
faltering	watering	0.7777777777777778
faltering	paltering	0.8888888888888888
familiarisation	remilitarization	0.75
familiarisation	militarisation	0.8
familiarisation	remilitarisation	0.8125
familiarisation	familiarization	0.9333333333333333
familiarity	unfamiliarity	0.8461538461538461
familiarization	remilitarisation	0.75
familiarization	militarization	0.8
familiarization	remilitarization	0.8125
famine	gamine	0.8333333333333334
famishment	ravishment	0.8
fanatic	fanatism	0.75
fanaticism	fanatism	0.8
fanatism	fantasm	0.75
fanatism	fatalism	0.75
fanatism	fatism	0.75
fanatism	fattism	0.75
fancier	financier	0.7777777777777778
fanlight	flight	0.75
fanlight	gaslight	0.75
fanlight	penlight	0.75
fanlight	sunlight	0.75
fantail	fantasia	0.75
fantasia	fantasm	0.75
fantasia	fantast	0.75
fantasia	fantasy	0.75
fantasia	fantasist	0.7777777777777778
fantasist	fantast	0.7777777777777778
fantasist	fatalist	0.7777777777777778
fantasm	phantasm	0.75
fantasm	fantast	0.8571428571428572
fantasm	fantasy	0.8571428571428572
fantast	fantasy	0.8571428571428572
fantasy	phantasy	0.75
fanwort	sandwort	0.75
farandole	girandole	0.7777777777777778
farewell	farrell	0.75
farewell	firewall	0.75
farewell	harebell	0.75
farina	marina	0.8333333333333334
farkleberry	sparkleberry	0.8333333333333334
farmer	former	0.8333333333333334
farmer	warmer	0.8333333333333334
farmhand	farmyard	0.75
farmhand	forehand	0.75
farmhand	farmland	0.875
farmhouse	firehouse	0.7777777777777778
farmhouse	warehouse	0.7777777777777778
farming	farthing	0.75
farming	farting	0.8571428571428572
farming	warming	0.8571428571428572
farmland	farmyard	0.75
farmland	foreland	0.75
farmland	garland	0.75
farmland	maryland	0.75
farmland	parkland	0.75
farmplace	fireplace	0.7777777777777778
farness	fastness	0.75
farness	firmness	0.75
farness	flatness	0.75
farness	hardness	0.75
farness	nearness	0.75
farness	rareness	0.75
farness	tartness	0.75
farness	wariness	0.75
farness	warmness	0.75
farness	fatness	0.8571428571428572
farness	harness	0.8571428571428572
faroes	faroese	0.8571428571428572
farrago	farragut	0.75
farrago	tarragon	0.75
farrell	jarrell	0.8571428571428572
farrier	quarrier	0.75
farrier	furrier	0.8571428571428572
farrier	harrier	0.8571428571428572
farrow	furrow	0.8333333333333334
farrow	harrow	0.8333333333333334
farrow	marrow	0.8333333333333334
farrow	narrow	0.8333333333333334
farrow	yarrow	0.8333333333333334
farrowing	narrowing	0.8888888888888888
farsightedness	shortsightedness	0.75
farsightedness	sightedness	0.7857142857142857
farsightedness	foresightedness	0.8666666666666667
farsightedness	nearsightedness	0.8666666666666667
farthing	fasting	0.75
farthing	marching	0.75
farthing	parting	0.75
farthing	farting	0.875
farthingale	martingale	0.8181818181818181
farting	faulting	0.75
farting	feasting	0.75
farting	flirting	0.75
farting	smarting	0.75
farting	starting	0.75
farting	fasting	0.8571428571428572
farting	parting	0.8571428571428572
fasces	fauces	0.8333333333333334
fascia	fasciola	0.75
fascia	fascista	0.75
fascicle	fasciola	0.75
fascicle	fascicule	0.8888888888888888
fasciculation	fascination	0.7692307692307692
fasciculation	flocculation	0.7692307692307692
fasciculation	gesticulation	0.7692307692307692
fasciculation	matriculation	0.7692307692307692
fasciculation	pandiculation	0.7692307692307692
fasciculation	vesiculation	0.7692307692307692
fascicule	fasciculus	0.8
fascination	plastination	0.75
fascination	vaticination	0.75
fascination	festination	0.8181818181818181
fascination	vaccination	0.8181818181818181
fasciola	fascista	0.75
fascioliasis	fasciolopsiasis	0.8
fascioliasis	fasciolopsis	0.8333333333333334
fascioliasis	fasciolosis	0.8333333333333334
fasciolopsiasis	fasciolopsis	0.8
fasciolopsis	fasciolosis	0.9166666666666666
fascism	fascista	0.75
fascism	fascist	0.8571428571428572
fascist	fascista	0.875
fastball	football	0.75
fastener	listener	0.75
fastener	unfastener	0.8
fastening	fasting	0.7777777777777778
fastening	festering	0.7777777777777778
fastening	fostering	0.7777777777777778
fastening	listening	0.7777777777777778
fastening	mastering	0.7777777777777778
fastening	unfastening	0.8181818181818181
fastidiousness	insidiousness	0.7857142857142857
fastidiousness	lasciviousness	0.7857142857142857
fastidiousness	studiousness	0.7857142857142857
fasting	faulting	0.75
fasting	flashing	0.75
fasting	frosting	0.75
fasting	hastings	0.75
fasting	roasting	0.75
fasting	toasting	0.75
fasting	tasting	0.8571428571428572
fasting	wasting	0.8571428571428572
fasting	feasting	0.875
fastness	fitness	0.75
fastness	flatness	0.75
fastness	justness	0.75
fastness	patness	0.75
fastness	rashness	0.75
fastness	tartness	0.75
fastness	tautness	0.75
fastness	fattiness	0.7777777777777778
fastness	hastiness	0.7777777777777778
fastness	nastiness	0.7777777777777778
fastness	tastiness	0.7777777777777778
fastness	fatness	0.875
fastness	pastness	0.875
fastness	vastness	0.875
fatalism	fatality	0.75
fatalism	fatism	0.75
fatalism	fattism	0.75
fatalism	satanism	0.75
fatalism	totalism	0.75
fatalism	vitalism	0.75
fatalism	fatalist	0.875
fatalist	fatality	0.75
fatalist	finalist	0.75
fatalist	satanist	0.75
fatalist	vitalist	0.75
fatality	fatuity	0.75
fatality	finality	0.75
fatality	futility	0.75
fatality	nasality	0.75
fatality	totality	0.75
fatality	vitality	0.75
fatality	natality	0.875
fathead	masthead	0.75
fathead	flathead	0.875
father	gather	0.8333333333333334
father	lather	0.8333333333333334
father	feather	0.8571428571428572
fatherhood	motherhood	0.8
fatherland	motherland	0.8
fatherland	sutherland	0.8
fatherliness	wateriness	0.75
fatherliness	featheriness	0.8333333333333334
fatherliness	motherliness	0.8333333333333334
fatherliness	weatherliness	0.8461538461538461
fathometer	katharometer	0.75
fathometer	tachometer	0.8
fatigability	friability	0.75
fatigability	habitability	0.75
fatigability	indefatigability	0.75
fatigability	ratability	0.75
fatigability	rateability	0.75
fatigability	variability	0.75
fatigability	navigability	0.8333333333333334
fatigue	fatigues	0.875
fatiha	fatima	0.8333333333333334
fatiha	fatihah	0.8571428571428572
fatihah	fatimah	0.8571428571428572
fatima	fatimah	0.8571428571428572
fatism	favism	0.8333333333333334
fatism	fattism	0.8571428571428572
fatness	lateness	0.75
fatness	neatness	0.75
fatness	pastness	0.75
fatness	tartness	0.75
fatness	tautness	0.75
fatness	vastness	0.75
fatness	fattiness	0.7777777777777778
fatness	fitness	0.8571428571428572
fatness	patness	0.8571428571428572
fatness	flatness	0.875
fattiness	hastiness	0.7777777777777778
fattiness	nastiness	0.7777777777777778
fattiness	pettiness	0.7777777777777778
fattiness	saltiness	0.7777777777777778
fattiness	tastiness	0.7777777777777778
fattiness	wittiness	0.7777777777777778
fattiness	faultiness	0.8
fattiness	nattiness	0.8888888888888888
fatuity	fortuity	0.75
fatuity	futurity	0.75
fatuity	gratuity	0.75
fatuity	maturity	0.75
fatuousness	tortuousness	0.75
fatuousness	unctuousness	0.75
fatuousness	virtuousness	0.75
fatuousness	fractiousness	0.7692307692307692
fatuousness	vacuousness	0.8181818181818181
fauces	faucet	0.8333333333333334
faultfinder	faultfinding	0.75
faultiness	jauntiness	0.8
faultiness	saltiness	0.8
faulting	fluting	0.75
faulting	hauling	0.75
faulting	moulting	0.75
faulting	pauling	0.75
faulting	salting	0.75
faulting	taunting	0.75
faulting	vaulting	0.875
faultlessness	guiltlessness	0.7692307692307692
faultlessness	gutlessness	0.7692307692307692
faultlessness	tactlessness	0.7692307692307692
faultlessness	fruitlessness	0.8461538461538461
fauvism	fauvist	0.8571428571428572
fauvism	favism	0.8571428571428572
fauvist	flautist	0.75
favorableness	honorableness	0.7692307692307692
favorableness	unfavourableness	0.8125
favorableness	unfavorableness	0.8666666666666667
favorableness	favourableness	0.9285714285714286
favorite	fluorite	0.75
favorite	masorite	0.75
favorite	favourite	0.8888888888888888
favoritism	favouritism	0.9090909090909091
favour	savour	0.8333333333333334
favour	flavour	0.8571428571428572
favourableness	honourableness	0.7857142857142857
favourableness	unfavorableness	0.8
favourableness	unfavourableness	0.875
favourite	labourite	0.7777777777777778
fawner	yawner	0.8333333333333334
fealty	realty	0.8333333333333334
fearfulness	peacefulness	0.75
fearfulness	tearfulness	0.9090909090909091
fearlessness	hairlessness	0.75
fearlessness	heedlessness	0.75
fearlessness	helplessness	0.75
fearlessness	lawlessness	0.75
fearlessness	recklessness	0.75
fearlessness	restlessness	0.75
fearlessness	selflessness	0.75
fearlessness	sexlessness	0.75
fearlessness	flavorlessness	0.7857142857142857
fearlessness	fecklessness	0.8333333333333334
fearlessness	flawlessness	0.8333333333333334
fearlessness	heartlessness	0.8461538461538461
feasibility	frangibility	0.75
feasibility	irascibility	0.75
feasibility	plausibility	0.75
feasibility	sensibility	0.8181818181818181
feasibility	infeasibility	0.8461538461538461
feasibility	unfeasibility	0.8461538461538461
feasibleness	feebleness	0.75
feasibleness	flexibleness	0.75
feasibleness	possibleness	0.75
feasibleness	terribleness	0.75
feasibleness	visibleness	0.75
feasibleness	frangibleness	0.7692307692307692
feasibleness	plausibleness	0.7692307692307692
feasibleness	sensibleness	0.8333333333333334
feasting	flashing	0.75
feasting	frosting	0.75
feasting	heating	0.75
feasting	roasting	0.75
feasting	seating	0.75
feasting	tasting	0.75
feasting	teasing	0.75
feasting	testing	0.75
feasting	toasting	0.75
feasting	wasting	0.75
feasting	recasting	0.7777777777777778
feather	heather	0.8571428571428572
feather	leather	0.8571428571428572
feather	weather	0.8571428571428572
featheriness	feathering	0.75
featheriness	wateriness	0.75
featheriness	weatherliness	0.8461538461538461
feathering	festering	0.8
feathering	gathering	0.8
featherweight	welterweight	0.7692307692307692
feature	filature	0.75
feature	fracture	0.75
febricity	felicity	0.7777777777777778
febricity	ferocity	0.7777777777777778
febricity	lubricity	0.7777777777777778
febricity	febrility	0.8888888888888888
febrility	fertility	0.7777777777777778
fecalith	megalith	0.75
fecklessness	fickleness	0.75
fecklessness	flawlessness	0.75
fecklessness	heedlessness	0.75
fecklessness	helplessness	0.75
fecklessness	restlessness	0.75
fecklessness	risklessness	0.75
fecklessness	selflessness	0.75
fecklessness	sexlessness	0.75
fecklessness	tactlessness	0.75
fecklessness	mercilessness	0.7692307692307692
fecklessness	recklessness	0.9166666666666666
fecundation	foundation	0.8181818181818181
fecundity	jocundity	0.7777777777777778
fedelline	medellin	0.7777777777777778
federal	folderal	0.75
federalisation	generalization	0.7857142857142857
federalisation	idealisation	0.7857142857142857
federalisation	lateralisation	0.7857142857142857
federalisation	liberalisation	0.7857142857142857
federalisation	neutralisation	0.7857142857142857
federalisation	generalisation	0.8571428571428572
federalisation	federalization	0.9285714285714286
federalism	federalist	0.9
federalist	generalist	0.8
federalization	generalisation	0.7857142857142857
federalization	idealization	0.7857142857142857
federalization	lateralization	0.7857142857142857
federalization	liberalization	0.7857142857142857
federalization	neutralization	0.7857142857142857
federalization	generalization	0.8571428571428572
federation	fenestration	0.75
federation	generation	0.8
federation	moderation	0.8
federation	veneration	0.8
federita	feterita	0.875
feebleness	flexibleness	0.75
feebleness	femaleness	0.8
feedback	feedbag	0.75
feeder	feeler	0.8333333333333334
feeder	fender	0.8333333333333334
feeder	needer	0.8333333333333334
feeder	seeder	0.8333333333333334
feeder	weeder	0.8333333333333334
feeding	feelings	0.75
feeding	fielding	0.75
feeding	freezing	0.75
feeding	receding	0.75
feeding	seedling	0.75
feeding	speeding	0.75
feeding	feeling	0.8571428571428572
feedstock	headstock	0.7777777777777778
feeler	feller	0.8333333333333334
feeler	peeler	0.8333333333333334
feeler	reeler	0.8333333333333334
feeling	fielding	0.75
feeling	freezing	0.75
feeling	kneeling	0.75
feeling	leveling	0.75
feeling	seedling	0.75
feeling	wheeling	0.75
feeling	fueling	0.8571428571428572
feeling	peeling	0.8571428571428572
feeling	feelings	0.875
feelings	fueling	0.75
feelings	peeling	0.75
feifer	heifer	0.8333333333333334
feigning	signing	0.75
feigning	weighing	0.75
feldspar	felspar	0.875
felicia	felicity	0.75
felicitation	feminisation	0.75
felicitation	feminization	0.75
felicitation	flirtation	0.75
felicitation	limitation	0.75
felicitation	recitation	0.75
felicitation	solicitation	0.8333333333333334
felicitousness	ferociousness	0.7857142857142857
felicitousness	maliciousness	0.7857142857142857
felicitousness	religiousness	0.7857142857142857
felicitousness	solicitousness	0.8571428571428572
felicity	ferocity	0.75
felicity	gelidity	0.75
felicity	velocity	0.75
felicity	infelicity	0.8
felidae	meloidae	0.75
feline	lifeline	0.75
fellata	fellatio	0.75
fellatio	fellation	0.8888888888888888
fellation	flagellation	0.75
fellation	filiation	0.7777777777777778
fellation	foliation	0.7777777777777778
fellation	illation	0.7777777777777778
fellation	lallation	0.7777777777777778
fellation	reflation	0.7777777777777778
fellation	relation	0.7777777777777778
feller	filler	0.8333333333333334
feller	fuller	0.8333333333333334
feller	heller	0.8333333333333334
feller	keller	0.8333333333333334
feller	seller	0.8333333333333334
feller	teller	0.8333333333333334
feller	yeller	0.8333333333333334
felloe	fellow	0.8333333333333334
